ticker,price,adv_usd
A,149.9199981689453,338270436.5467308
AA,50.89500045776367,241666834.28180313
AAL,13.024999618530273,785564457.3253363
AAOI,102.3550033569336,1346754335.282545
AAON,76.69000244140625,98578939.08021088
AAP,43.20000076293945,115872703.14776401
AAPL,329.84259033203125,11999319852.009487
ABBV,260.6199951171875,1075154634.3972046
ABCL,11.727399826049805,107749506.61296368
ABNB,186.23500061035156,1035754667.1329406
ABT,108.69499969482422,813507430.9296386
ABVX,114.91000366210938,99613712.72729798
ACA,145.5749969482422,76656627.04463959
ACGL,99.88999938964844,196262802.93757933
ACHR,5.724999904632568,240063540.08553886
ACI,12.585000038146973,71764408.66356364
ACM,67.06999969482422,182097399.87969893
ACMR,69.4749984741211,70413392.22834663
ACN,194.72999572753906,884196344.3953896
ADBE,285.8900146484375,1128084443.0022857
ADC,72.83999633789062,105540828.42753144
ADI,356.7699890136719,1275625201.114003
ADM,83.55999755859375,281632910.02641755
ADP,283.2550048828125,538400314.6084595
ADSK,243.88999938964844,465378234.1596985
AEE,106.91000366210938,137182022.52107087
AEHR,78.69000244140625,256257898.23085022
AEIS,269.7799987792969,142498393.5268402
AEM,205.38999938964844,707636986.1054436
AEO,16.829999923706055,74671561.10711078
AEP,125.18000030517578,387678594.97562826
AER,145.99000549316406,145378632.8589035
AES,14.795000076293945,105161550.07121047
AFL,118.72000122070312,248087344.84770966
AFRM,73.97000122070312,395597880.35383
AG,21.31999969482422,199063430.44691086
AGCO,127.1050033569336,115738154.75254898
AGI,37.0,144218220.82196504
AGNC,10.619999885559082,153137026.99537164
AGQ,83.76000213623047,212064488.88194847
AGX,426.5899963378906,159351185.38525543
AHR,55.79999923706055,166145286.34070873
AIG,77.18000030517578,235278816.14279175
AIT,320.2149963378906,94433545.84725952
AIZ,287.45001220703125,90063067.72930603
AJG,268.3800048828125,343669360.6417511
AKAM,105.19000244140625,357632446.6263733
ALAB,282.1400146484375,955805788.6187989
ALB,133.0399932861328,257120943.93893966
ALC,72.05000305175781,115573187.13002244
ALGM,35.32500076293945,70810517.57728386
ALGN,158.33999633789062,128098499.08454895
ALHC,13.770000457763672,56560482.62657356
ALK,41.34000015258789,96587372.18383694
ALKS,47.15999984741211,61480567.93811569
ALL,265.760009765625,414459459.505658
ALLE,155.0050048828125,216693184.60382384
ALLY,43.41999816894531,123021151.68233033
ALM,17.3700008392334,106601079.79513673
ALNY,264.9599914550781,391815107.65990293
ALSN,128.6699981689453,90830422.38481751
ALV,124.83000183105469,59952241.20494232
AMAT,436.7149963378906,3591962213.377617
AMBA,66.18000030517578,70164231.7275753
AMCR,45.970001220703125,167933227.7532158
AMD,459.0899963378906,8384718965.475095
AME,234.08999633789062,317277940.57195586
AMG,363.9100036621094,93643104.34213105
AMGN,443.44000244140625,932597647.4219086
AMH,32.720001220703125,61567033.758872986
AMKR,47.2400016784668,206797546.1616415
AMLX,34.73500061035156,129168520.86717415
AMP,563.135009765625,204113661.33598632
AMPX,9.574999809265137,52733736.03183031
AMR,215.23500061035156,69693619.93382797
AMRZ,43.34000015258789,189165835.6472656
AMT,177.75,321106965.86320496
AMTM,20.155000686645508,54933757.286970615
AMX,22.954999923706055,64189819.59251499
AMZN,258.6650085449219,8471303586.408813
AN,209.52000427246094,62817021.77114487
ANET,191.8000030517578,1122355138.9448013
ANF,142.6699981689453,303754000.28644484
AON,327.8399963378906,321227230.01922303
AOS,60.54499816894531,73965017.68167648
APA,44.319000244140625,219588069.8527031
APD,304.8800048828125,273881389.3506104
APG,40.040000915527344,98212524.29287148
APGE,135.07000732421875,187963645.84205627
APH,80.75,877023479.5671974
APLD,25.665000915527344,424293530.0083332
APO,133.44000244140625,410896973.50289613
APP,315.9599914550781,1691880964.8296127
APPF,223.89999389648438,79318427.79896545
APTV,46.185001373291016,220043766.9870041
