ticker,price,adv_usd
A,116.05000305175781,198642326.34630433
AA,68.52999877929688,393311465.72633743
AAL,11.739999771118164,624041530.225612
AAOI,148.58779907226562,1490815826.5690231
AAON,97.99500274658203,66484028.246255875
AAP,59.61000061035156,71842221.93367004
AAPL,274.75,10564733865.237366
ABBV,201.3699951171875,1249637918.781958
ABNB,143.80499267578125,419056055.97957915
ABT,91.6050033569336,1090415683.5580153
ABVX,115.26000213623047,104230484.36526604
ACGL,96.7699966430664,193848921.59030914
ACHC,28.0,67750578.34664345
ACHR,6.039999961853027,133606093.00469522
ACI,17.0,123576773.6003582
ACLS,140.0,74856877.49584961
ACLX,115.04000091552734,90951615.34245834
ACM,82.55500030517578,89696472.8084877
ACN,180.9250030517578,940508723.4216881
ADBE,244.55999755859375,1150987866.6009858
ADC,77.33499908447266,80182521.28954315
ADI,396.70001220703125,1029176295.0592346
ADM,70.12000274658203,226095143.14890784
ADMA,11.09000015258789,78489005.57439403
ADP,200.36000061035156,549206333.039553
ADSK,239.1300048828125,428626501.01251525
ADT,7.320000171661377,52126930.875965334
AEE,109.23999786376953,170389838.22402954
AEHR,95.41999816894531,281747594.9437542
AEIS,378.6000061035156,181859141.35494995
AEM,199.50999450683594,441213415.08333814
AEO,18.71500015258789,89461317.1386671
AEP,132.65499877929688,329186015.0267029
AER,139.09500122070312,152702709.40592194
AES,14.490099906921387,126012962.49430528
AESI,15.34000015258789,75187069.83971062
AFG,130.22999572753906,59401889.825935364
AFL,114.79499816894531,224872244.2420082
AFRM,65.25,259949381.74204484
AG,20.188199996948242,319503865.5816299
AGCO,119.18000030517578,73394393.72102165
AGI,44.400001525878906,125947025.18712997
AGNC,10.930000305175781,162674253.92905903
AGPU,6.889999866485596,58183019.965039805
AGQ,119.43099975585938,415365415.13153076
AGX,651.6799926757812,270829259.7691345
AHR,48.13999938964844,99338001.62838821
AIG,76.25499725341797,228534170.27181816
AIT,290.04400634765625,68461007.79587707
AIZ,231.6999969482422,62029703.94036408
AJG,221.27999877929688,399557296.8766571
AKAM,96.05000305175781,504374006.2885826
ALAB,193.13999938964844,791923564.3886566
ALB,194.35000610351562,364583133.6945694
ALC,75.83999633789062,102060093.8974762
ALGM,43.79999923706055,57222604.021128275
ALGN,193.98500061035156,161451617.64533004
ALHC,21.05500030517578,64309442.3351223
ALK,40.540000915527344,197918104.7898739
ALKS,33.73500061035156,87899121.84098586
ALL,214.0800018310547,250942291.5020973
ALLE,146.0,119334060.42785339
ALLY,45.720001220703125,155097024.8235321
ALM,23.184799194335938,101327137.66173096
ALNY,312.07501220703125,329858503.2601166
ALSN,133.0399932861328,83246294.6364212
ALV,115.33999633789062,92443086.36240844
AM,21.450000762939453,56433456.42564545
AMAT,404.79998779296875,2018788319.6464202
AMCR,40.34000015258789,169059108.13772106
AMD,301.4200134277344,8415814834.833682
AME,232.0800018310547,212238882.86902618
AMG,297.9849853515625,89913729.20593262
AMGN,346.0450134277344,821238987.3900025
AMH,30.18000030517578,77230204.81414184
AMKR,72.67500305175781,189348253.36195678
AMP,462.9750061035156,269127430.6060715
AMPX,22.687000274658203,146438784.63227138
AMRZ,56.68000030517578,131400891.41811028
AMT,176.3800048828125,513348422.3377228
AMZN,254.36000061035156,10140674252.58669
AN,203.3800048828125,68154372.43217468
ANET,175.8300018310547,975940072.1911926
ANF,92.36000061035156,104181644.33935547
AON,326.6000061035156,396647635.8703186
AOS,65.5250015258789,86413513.0994091
APA,38.494998931884766,345062279.0310669
APD,300.7099914550781,321945719.81609344
APG,48.779998779296875,127837084.0381134
APGE,90.68000030517578,76518091.90788269
APH,148.76499938964844,967608887.6023796
APLD,35.161399841308594,636680315.1831245
APLE,12.979999542236328,50605690.51628189
APLS,40.90999984741211,399401378.7349936
APO,126.5199966430664,499873523.44601095
APP,464.25,1764605709.993866
APTV,60.665000915527344,164022461.03874475
AR,38.45000076293945,215790766.28256646
ARCC,19.1200008392334,118663998.71958628
ARE,46.61000061035156,102993534.29244766
ARES,118.12000274658203,356837955.35268784
ARGX,800.1799926757812,228022536.1992279
ARM,192.50999450683594,1159309248.617897
ARMK,46.400001525878906,99487014.70202485
ARW,182.10000610351562,83196166.09953614
ARWR,74.16000366210938,116600636.87791824
AS,36.04999923706055,126466069.83857135
ASB,27.975000381469727,56887317.399737075
ASML,1442.6800537109375,2570294452.5109863
ASND,230.10000610351562,143407334.413385
ASO,58.470001220703125,75561659.27104568
ASTS,82.4000015258789,1417388712.9925811
ASX,29.81999969482422,164481443.8244072
ATI,154.56500244140625,262008881.5667084
ATMU,60.650001525878906,107505348.22182998
ATO,183.77999877929688,137598002.2276291
ATR,124.55000305175781,53399225.22041321
AU,96.80999755859375,240757854.8123703
AUGO,95.11000061035156,87462987.24981995
AUR,5.070000171661377,79957270.16956034
AVAV,206.88999938964844,206455211.29080734
AVB,171.30999755859375,153373599.14909363
AVGO,421.3599853515625,7768891968.522967
AVT,76.05000305175781,65305123.20336075
AVTR,8.0,62983440.594912246
AVY,167.0500030517578,101305512.73040771
AWI,176.74000549316406,63762720.895996094
AWK,132.88999938964844,239494616.23518753
AXON,391.5,426885157.7582642
AXP,329.1099853515625,858180973.9965394
AXS,99.88999938964844,54583775.386276245
AXSM,186.0,98504415.95436707
