ticker,price,pct_from_hi,pct_above_lo,ret_1y,rs_vs_spy,vol_ratio,all_pass,atr_ratio,range5_pct,ret_6m,ret_15d,contracting_pbs,vol_dry_up,atr_compression,tight_range,hh_hl_count,hh_hl_pct,hh_hl_orderly,candle_quality,abr21_pct,candle_orderly,atr50ma_ext,not_extended_50ma,ret_5d,compression_1w,tightness_score,support_score,avg_close_in_range,close_in_upper_range,up_down_vol_ratio,accumulation_support,distribution_days,quiet_pullback_weeks,quiet_pullback,recent_expansion,post_expansion_tight,base_length,base_depth_pct,base_tightness_pct,base_close_position,pivot_age,breakout_ready,leadership_score,entry_score,sepa_vcp_score,power_play_score,pct_to_pivot,pivot,adv_usd,rs_pct_rank,rs_top_20,qm_breakout_vendor_score,qm_breakout_score,qm_breakout_entry_price,qm_breakout_stop_price,qm_breakout_stop_loss_pct,qm_episodic_pivot_vendor_score,qm_episodic_pivot_score,qm_episodic_pivot_entry_price,qm_episodic_pivot_stop_price,qm_episodic_pivot_stop_loss_pct,sepa_vcp_qualifies,power_play_qualifies,qm_breakout_qualifies,qm_episodic_pivot_qualifies,qualified_count,also_fits,primary_setup,primary_setup_score,setup_score,primary_setup_valid,best_family_excess,best_family_pct,market_regime,regime_score,regime_eligible
A,143.04150390625,-8.460311916028962,30.300846366265553,26.504072896088694,3.1634617277858332,0.056596913807075225,False,0.9464922686067733,4.715411214921369,10.85325988499337,8.809901567699473,True,True,False,True,27,45.0,True,0.31077649866147744,0.8676462381920982,False,2.180316193103815,True,3.376099554752554,True,2,1,0.681290028495655,True,1.1214882168789948,False,4,2,True,False,False,45.0,13.906403640880761,5.330620688242663,0.9817728331671081,0.0,True,3,4,4,5,-0.2534743392078709,143.40499877929688,266166765.87354127,53.18860244233379,False,0.0,0,,,,0.0,0,,,,False,False,False,False,0,,none,0,0,False,-1,0.625,risk_on,7,False
AA,49.09000015258789,-41.413056908690294,68.942274884416,64.62050382616553,41.279892657862675,0.16331173306267935,False,0.5913573574916418,11.96781418158192,-16.75273237547308,11.618919198587442,False,True,True,False,22,36.666666666666664,False,0.43402231251711,1.6311844988605342,False,-3.856003737662264,True,8.462222653756712,False,1,0,0.5821142349953284,False,0.5962610596423414,False,4,0,False,False,False,25.0,16.75484899390067,14.687307113590556,0.7730995555765748,24.0,False,2,2,4,3,-3.8016826829634365,51.029998779296875,226348763.6124174,79.51153324287652,False,0.0,0,,,,0.0,0,,,,False,False,False,False,0,,none,0,0,False,-2,0.5,risk_on,7,False
AAL,15.850000381469727,-12.67217237135564,55.69744505224785,35.123623188547185,11.783012020244325,0.029779990199863726,False,1.0222935936757254,8.89590389369871,4.002628736960978,5.807749438045162,False,True,False,False,29,48.333333333333336,True,0.41982768902304396,1.6827235274340422,False,0.2864240639445514,True,3.7982967014985825,True,1,0,0.4485445073223989,False,0.44771619695649123,False,6,1,False,False,False,25.0,27.819956430945346,16.34069457572926,0.4951266871715935,24.0,False,3,1,3,4,-14.045553566033309,18.440000534057617,1515740143.4148226,61.19402985074627,False,0.0,0,,,,0.0,0,,,,False,False,False,False,0,,none,0,0,False,-2,0.5,risk_on,7,False
AAOI,142.97999572753906,-35.91215068761669,633.6069646312578,540.3045061175667,516.9638949492638,0.9329014267926864,False,0.8464087374918216,40.460204366182346,222.75394625272293,39.61526278163796,False,False,False,False,19,31.666666666666664,False,0.486197974153199,5.802419526193719,True,0.2996622832671719,True,51.59032674952928,False,0,1,0.5122678262973128,False,1.3516251370028958,True,5,3,True,True,False,,,,,,False,7,3,2,4,,,1121684054.8478692,99.25373134328358,True,0.0,0,,,,58.92,5,147.27,132.0,10.37,False,False,False,False,0,,none,0,0,False,-1,0.625,risk_on,7,False
AAON,91.37000274658203,-38.324688902990424,27.30141867794149,10.91365116780687,-12.42696000049599,0.0612118441769516,False,0.7494429458423523,9.95951168870468,-5.061909275197884,-17.99497015963115,False,True,False,False,20,33.33333333333333,False,0.47372504823575634,2.8356299873497615,True,-4.852786898164632,True,2.5937629141169705,True,1,0,0.2897982264934415,False,0.3438443658722714,False,4,2,True,False,False,25.0,28.46036312154037,21.035343125266103,0.19922804464555927,18.0,False,0,2,2,2,-22.7902606269333,118.33999633789062,103994930.11365318,38.60244233378562,False,0.0,0,,,,0.0,0,,,,False,False,False,False,0,,none,0,0,False,-4,0.25,risk_on,7,False
AAP,57.29999923706055,-8.91253673309247,50.091423680386924,0.18995659926261954,-23.150654569040242,0.02945259785440365,False,0.958430711139303,9.284467304815152,4.552145769452198,7.787809257960299,False,True,False,False,26,43.333333333333336,True,0.44504657074670784,2.3583650589978657,True,-0.06564169068132737,True,3.1688842141181173,True,1,0,0.5173895260114137,False,0.9004825340023411,False,4,3,True,False,False,25.0,16.220365773312295,9.406630822714373,0.6448757484313279,24.0,False,3,3,3,6,-5.760245255417629,60.80236455661468,80786229.22880821,27.815468113975577,False,0.0,0,,,,0.0,0,,,,False,True,False,False,1,,power_play,6,6,True,0,0.75,risk_on,7,False
AAPL,312.3399963378906,-8.156901708322184,42.516521378055394,42.516521378055394,19.175910209752534,0.09805292116868054,True,1.0803837436032726,4.79285438823804,12.512698516523058,-6.412175502688733,False,False,False,True,34,56.666666666666664,True,0.38946102885048445,1.0251681428258794,False,0.27739193483947694,True,1.1103533829008194,True,2,1,0.5662113456715653,False,2.5379642669642,True,4,1,False,False,False,35.0,20.55315489417556,14.269708601777259,0.5449024618314854,7.0,False,4,2,2,4,-9.35369019393545,344.57000732421875,17709505493.217365,67.77476255088195,False,0.0,0,,,,0.0,0,,,,False,False,False,False,0,,none,0,0,False,-2,0.5,risk_on,7,False
ABBV,244.15660095214844,-7.270561233702999,27.104793109972935,26.587056529289143,3.2464453609862822,0.08778626419510768,False,1.0423674607113063,6.1436042278983365,10.967404625595512,-4.060436291394243,False,False,False,True,26,43.333333333333336,True,0.3601149113022358,0.9518142579047502,False,0.60832056865282,True,-2.7031965502756883,True,2,0,0.3094325186306156,False,0.5412793578310762,False,7,1,False,False,False,55.0,22.416363162338428,10.759489675894333,0.6111649671970755,7.0,False,2,2,2,4,-8.71626730555013,267.4700012207031,1379970471.596646,53.324287652645864,False,0.0,0,,,,0.0,0,,,,False,False,False,False,0,,none,0,0,False,-2,0.5,risk_on,7,False
ABG,215.66000366210938,-16.73358931964889,22.339462874694238,-3.718916749305101,-27.059527917607962,0.029461144588804906,False,1.2131399464807375,10.535101935869502,-4.240487885554412,-2.132872088956328,False,False,False,False,29,48.333333333333336,True,0.5176457487728038,1.9964210433223846,True,0.7676278423049598,True,-6.922742122312531,False,0,2,0.4100600105322091,False,1.2860914699000212,True,2,1,False,True,False,25.0,22.149211871446255,19.642021993995257,0.2706688075937738,7.0,False,1,3,2,3,-16.154111105060043,257.2099914550781,60934283.77101135,24.491180461329716,False,0.0,0,,,,0.0,0,,,,False,False,False,False,0,,none,0,0,False,-3,0.375,risk_on,7,False
ABNB,175.49000549316406,0.0,57.33369558250947,46.20512145121598,22.86451028291312,1.3273585893951005,True,1.2281855506995423,15.698162398063529,43.63234985663196,20.2151052399695,False,False,False,False,27,45.0,True,0.45014652929562216,1.3975794328568543,True,5.430657221266712,False,15.819694129364347,False,0,1,0.6350748561311528,True,0.9671167398039903,False,6,2,True,False,False,25.0,22.97332428768555,18.91771548919638,0.9824921630330381,0.0,True,8,3,4,3,-0.40221321621793926,176.19869995117188,557059161.812548,70.08141112618725,False,0.0,0,,,,0.0,0,,,,False,False,False,False,0,,none,0,0,False,-2,0.5,risk_on,7,False
