ticker,price,pct_from_hi,pct_above_lo,ret_1y,rs_vs_spy,vol_ratio,all_pass,atr_ratio,range5_pct,ret_6m,ret_15d,contracting_pbs,vol_dry_up,atr_compression,tight_range,hh_hl_count,hh_hl_pct,hh_hl_orderly,candle_quality,abr21_pct,candle_orderly,atr50ma_ext,not_extended_50ma,ret_5d,compression_1w,tightness_score,support_score,avg_close_in_range,close_in_upper_range,up_down_vol_ratio,accumulation_support,distribution_days,quiet_pullback_weeks,quiet_pullback,recent_expansion,post_expansion_tight,base_length,base_depth_pct,base_tightness_pct,base_close_position,pivot_age,breakout_ready,leadership_score,entry_score,sepa_vcp_score,power_play_score,pct_to_pivot,pivot,adv_usd,rs_pct_rank,rs_top_20,qm_breakout_vendor_score,qm_breakout_score,qm_breakout_entry_price,qm_breakout_stop_price,qm_breakout_stop_loss_pct,qm_episodic_pivot_vendor_score,qm_episodic_pivot_score,qm_episodic_pivot_entry_price,qm_episodic_pivot_stop_price,qm_episodic_pivot_stop_loss_pct,sepa_vcp_qualifies,power_play_qualifies,qm_breakout_qualifies,qm_episodic_pivot_qualifies,qualified_count,also_fits,primary_setup,primary_setup_score,setup_score,primary_setup_valid,best_family_excess,best_family_pct,market_regime,regime_score,regime_eligible
A,132.47999572753906,-15.21917785479021,20.680048087381266,14.767173782954623,-5.432632781683067,0.14769078515702486,False,0.8868017368318422,3.5326147988374847,-8.142172011862304,-2.047951799997605,False,True,False,True,25,41.66666666666667,True,0.414521012425472,1.210520438535685,False,1.5680436434056468,True,-1.3478275739705836,True,2,3,0.60696051333894,True,1.530094311057307,True,1,3,True,False,False,25.0,10.769681061341508,7.13315585929802,0.6051449401579865,15.0,False,2,6,5,6,-4.252463059955403,138.36386810711974,288015916.3108246,45.0814332247557,False,0.0,0,,,,0.0,0,,,,False,True,False,False,1,,power_play,6,6,True,0,0.75,risk_on,6,False
AA,44.900001525878906,-46.4136519450039,59.58256746956441,54.20703510135281,34.00722853671512,0.38855179036059667,False,0.7820957523822112,14.212694938245235,-29.406821989739807,-15.410700872263416,True,True,False,False,22,36.666666666666664,False,0.3684843851893429,1.65268591499329,False,-6.655062187269301,True,-7.764993335250603,False,0,0,0.4517417484091877,False,0.5434431573629415,False,7,2,True,False,False,25.0,36.57084096207549,14.580171765022133,0.016239406116337764,23.0,False,1,2,3,2,-35.97695222367635,70.13099670410156,331315001.8156023,75.83061889250814,False,0.0,0,,,,0.0,0,,,,False,False,False,False,0,,none,0,0,False,-3,0.375,risk_on,6,False
AAL,15.149900436401367,-16.52947242525531,48.8202355819062,21.68594914456945,1.4861425799317587,0.08009142114880416,True,1.088817516391756,12.706361685281378,-3.565242523141776,-13.774042689003386,False,False,False,False,27,45.0,True,0.44693059363675464,1.85389274869374,True,0.22001308056733546,True,-10.620060445507107,False,0,1,0.38054799143018436,False,1.3909628676184174,True,4,0,False,False,False,25.0,29.164450393305625,23.069464079353274,0.33574814786196855,10.0,False,2,2,2,1,-19.372540190341002,18.790000915527344,2499327126.3900723,52.18241042345277,False,0.0,0,,,,0.0,0,,,,False,False,False,False,0,,none,0,0,False,-4,0.25,risk_on,6,False
AAOI,101.93499755859375,-54.30972892430259,423.0117945391111,246.4819758472093,226.2821692825716,0.37077033216395744,False,0.6528019718133518,36.14931983236962,175.49999340160474,-26.421970190179767,False,True,False,False,18,30.0,False,0.45427198322989576,5.108828582339214,True,-4.1622676103653165,True,-14.997499070183428,False,0,0,0.46615355509967166,False,0.859071658161795,False,6,3,True,False,False,,,,,,False,6,2,2,3,,,1400363805.8163223,96.93811074918567,True,0.0,0,,,,0.0,0,,,,False,False,False,False,0,,none,0,0,False,-3,0.375,risk_on,6,False
AAON,110.20999908447266,-25.60757606204338,53.55027705165338,39.289014403168565,19.089207838530875,0.17317164632375076,False,0.7794191649867096,11.78658739831137,22.64067245599972,-17.29701063523672,False,False,False,False,20,33.33333333333333,False,0.36081202216267316,2.1326124561321396,False,-2.6151544547706167,True,-3.460059960516415,True,1,1,0.6193259176364418,True,0.6662217879380085,False,4,3,True,False,False,25.0,25.65953600712157,13.029664368248953,0.17358587790032382,18.0,False,1,3,2,2,-21.2054029228104,139.8699951171875,109222418.33193512,67.62214983713355,False,0.0,0,,,,0.0,0,,,,False,False,False,False,0,,none,0,0,False,-4,0.25,risk_on,6,False
AAP,53.36000061035156,-18.147828910988416,39.771004639280896,-10.884595010163089,-31.08440157480078,0.08134721154414809,False,0.9151675699379199,14.205400570374444,26.034086498210396,-9.453286505565895,False,False,False,False,24,40.0,True,0.4844294041529606,2.810384999458499,True,-1.154610823409607,True,-7.9206213842249245,False,0,0,0.35930831359453197,False,0.7654963311983116,False,4,3,True,False,False,25.0,17.94983387879126,17.20833118384294,0.15408157426431043,11.0,False,1,2,2,3,-15.184095216964256,62.912729336378234,102738351.1131958,21.563517915309447,False,0.0,0,,,,0.0,0,,,,False,False,False,False,0,,none,0,0,False,-3,0.375,risk_on,6,False
AAPL,332.4599914550781,-0.24005829895688002,64.92682067589261,58.92720389237142,38.72739732773373,0.2769017822469864,True,1.1127061951040527,6.939183034700871,28.994886407097688,20.828638498954376,False,True,False,True,37,61.66666666666667,True,0.4796992296091605,1.5080213988529685,True,3.6163929189995487,True,5.435742652776132,False,1,2,0.6504779206635696,True,1.8837935704775934,True,3,0,False,False,False,25.0,18.278705886372176,8.41605357200064,0.958843392469541,0.0,True,7,4,5,6,-0.7522895243301075,334.9800109863281,19464703970.951225,78.0456026058632,False,0.0,0,,,,0.0,0,,,,False,True,False,False,1,,power_play,6,6,True,0,0.75,risk_on,6,True
ABBV,257.25970458984375,-0.7580983016690857,43.48966826374132,38.57921668312487,18.37941011848718,0.14056734147696592,False,1.088436539046857,7.528871367858733,21.49581093209012,6.560357683589202,False,True,False,True,24,40.0,True,0.44753381878374465,1.4223115971275897,True,4.689412947799976,False,4.438426799039719,True,2,1,0.40460009892303184,False,1.7135235919199465,True,4,0,False,False,False,25.0,18.015697720893247,7.528871367858733,0.9238108469604314,0.0,True,6,2,3,5,-1.3726007507717464,260.8399963378906,2303671740.4747925,67.0358306188925,False,0.0,0,,,,0.0,0,,,,False,False,False,False,0,,none,0,0,False,-1,0.625,risk_on,6,False
ABCB,92.5,-0.7191136439977264,42.27656396540345,38.68693210915859,18.4871255445209,0.08680180956838017,True,1.0125924030619367,4.44324390308277,14.172850555417593,2.515988528913282,False,True,False,True,27,45.0,True,0.5017796276500749,1.1210233460658714,True,3.024510431056901,True,2.3116870404093826,True,2,2,0.522291490642848,False,2.2427758098611665,True,2,1,False,False,False,65.0,12.583981925709423,5.924327953441723,0.9386229455111368,1.0,True,7,4,5,7,-0.7723677443411403,93.22000122070312,50934319.668151855,67.16612377850163,False,0.0,0,,,,0.0,0,,,,False,True,False,False,1,,power_play,7,7,True,1,0.875,risk_on,6,True
ABCL,6.409999847412109,-21.05911406708394,130.57553645252878,64.3589664273637,44.15915986272601,0.18987829648529764,False,1.144864017489269,15.28861220596033,53.3492849438661,-3.7537538397563686,False,True,False,False,28,46.666666666666664,True,0.48019617721422586,4.624024281101883,True,0.7997785166162671,True,-5.735299005640282,False,0,1,0.4391020369788922,False,1.2831917925913885,True,6,3,True,True,False,,,,,,False,3,3,2,3,,,55204598.96692157,80.39087947882736,True,0.0,0,,,,0.0,0,,,,False,False,False,False,0,,none,0,0,False,-3,0.375,risk_on,6,False
