ticker,price,pct_from_hi,pct_above_lo,ret_1y,rs_vs_spy,vol_ratio,all_pass,atr_ratio,range5_pct,ret_6m,ret_15d,contracting_pbs,vol_dry_up,atr_compression,tight_range,hh_hl_count,hh_hl_pct,hh_hl_orderly,candle_quality,abr21_pct,candle_orderly,atr50ma_ext,not_extended_50ma,ret_5d,compression_1w,tightness_score,support_score,avg_close_in_range,close_in_upper_range,up_down_vol_ratio,accumulation_support,distribution_days,quiet_pullback_weeks,quiet_pullback,recent_expansion,post_expansion_tight,base_length,base_depth_pct,base_tightness_pct,base_close_position,pivot_age,breakout_ready,leadership_score,entry_score,sepa_vcp_score,power_play_score,pct_to_pivot,pivot,adv_usd,rs_pct_rank,rs_top_20,qm_breakout_vendor_score,qm_breakout_score,qm_breakout_entry_price,qm_breakout_stop_price,qm_breakout_stop_loss_pct,qm_episodic_pivot_vendor_score,qm_episodic_pivot_score,qm_episodic_pivot_entry_price,qm_episodic_pivot_stop_price,qm_episodic_pivot_stop_loss_pct,sepa_vcp_qualifies,power_play_qualifies,qm_breakout_qualifies,qm_episodic_pivot_qualifies,qualified_count,also_fits,primary_setup,primary_setup_score,setup_score,primary_setup_valid,best_family_excess,best_family_pct,market_regime,regime_score,regime_eligible
A,155.8350067138672,-1.9905618151778715,41.95483628036962,23.08847017352036,7.19720963998558,0.33556217119689885,False,1.0012893139724899,7.854464636202225,40.6028845280151,-1.176355950801844,False,False,False,True,28,46.666666666666664,True,0.43662291367981815,1.2516814135578223,False,2.5513764996511012,True,6.060719037627615,False,1,3,0.6500973953749069,True,1.2587369937305777,True,2,2,True,False,False,35.0,17.08091677600191,10.036255472665045,0.7170184862103541,15.0,False,5,6,4,7,-4.833583686187981,163.75,361710484.7783562,62.62553802008608,False,0.0,0,,,,0.0,0,,,,False,True,False,False,1,,power_play,7,7,True,1,0.875,mixed,5,False
AA,44.76499938964844,-46.471091666453034,44.47168663581535,37.89272079725043,22.001460263715654,0.469753805717091,False,0.9239708301974093,6.522957720217922,-20.418696344782262,-12.551278393096554,False,True,False,True,22,36.666666666666664,False,0.489443356387053,1.976548661315785,True,-1.8427999625701024,True,-7.242020417405048,False,1,0,0.21915420031545046,False,0.3782689871308932,False,5,3,True,False,False,25.0,16.272966404846652,19.010384089273717,0.012096721030495604,19.0,False,1,2,2,2,-16.076116869908596,53.34000015258789,170020021.0623415,73.95982783357246,False,0.0,0,,,,0.0,0,,,,False,False,False,False,0,,none,0,0,False,-4,0.25,mixed,5,False
AAL,13.015000343322754,-28.292007620567293,27.848722526123936,3.4578729908970374,-12.433387542637742,0.36678540560781586,False,0.7529317403216746,5.608909127773084,24.784275767127184,-5.138483308927288,False,False,False,True,17,28.333333333333332,False,0.4559119092673314,1.2795198218418609,True,-3.4707606270552507,True,0.03843285436551103,True,2,0,0.44869707434532635,False,0.46516037058473597,False,6,3,True,False,False,25.0,17.216356747673625,5.608909127773084,0.1781610014385503,24.0,False,0,2,2,4,-14.149073388384748,15.15999984741211,888265840.0485313,41.17647058823529,False,0.0,0,,,,0.0,0,,,,False,False,False,False,0,,none,0,0,False,-2,0.5,mixed,5,False
AAOI,100.7699966430664,-54.83191668031135,417.0343654513297,247.00410973191768,231.1128491983829,0.5500868402147141,False,0.5165763245661817,8.67460748592249,15.113086119687713,-11.04343420819034,False,True,True,False,22,36.666666666666664,False,0.3496643003217628,2.0981720952719902,False,-1.8842915007471126,True,-4.356495767554303,True,2,0,0.29833901635638577,False,0.4854643168561426,False,6,3,True,False,False,,,,,,False,3,2,3,4,,,720258216.9038063,98.06312769010043,True,0.0,0,,,,0.0,0,,,,False,False,False,False,0,,none,0,0,False,-2,0.5,mixed,5,False
AAON,76.36499786376953,-48.38696919238266,4.249125642879026,-13.476804573302449,-29.36806510683723,0.2370325044282395,False,0.6568723487121761,7.071304494124623,-4.366554048405313,-2.158601724062259,False,False,False,True,14,23.333333333333332,False,0.4641838842799295,2.0536403486520776,True,-3.817553928034209,True,-4.3045176148180815,True,2,0,0.3957273210263247,False,0.8429801039958765,False,4,1,False,False,False,25.0,17.637825450261204,9.559347379785207,0.18824981590478138,24.0,False,0,1,2,3,-14.317508056288863,89.12555661188904,81427166.33124503,24.17503586800574,False,0.0,0,,,,0.0,0,,,,False,False,False,False,0,,none,0,0,False,-3,0.375,mixed,5,False
AAP,42.22999954223633,-32.683545854014874,10.617106533482579,-28.346379888412798,-44.237640421947575,0.16338644792072982,False,0.6173384968248762,9.258820482584953,-9.414809052381257,-3.297455202855948,False,True,True,False,21,35.0,False,0.44396393168805226,2.0004247468082066,True,-5.227463362647778,True,-5.4834394498776255,False,1,1,0.49662931255934756,False,1.9570982258834966,True,4,0,False,False,False,25.0,31.410255255247527,9.258820482584953,0.08431792614852203,22.0,False,0,2,3,4,-28.761807672329343,59.279998779296875,76112993.69175434,13.629842180774748,False,0.0,0,,,,0.0,0,,,,False,False,False,False,0,,none,0,0,False,-2,0.5,mixed,5,False
AAPL,334.5950012207031,-1.527994353941009,41.1766440405227,41.1766440405227,25.285383506987923,0.5657804962737055,True,0.9933104245805577,3.0305246921997235,35.16355868197394,6.362456450750598,False,False,False,True,34,56.666666666666664,True,0.43184036802161946,1.0315674454446604,False,1.8959820398910978,True,0.6997358425095523,True,2,0,0.5421486130765272,False,0.9119644886248005,False,4,1,False,False,False,65.0,20.553154655231253,8.54465734203611,0.8632244851729755,36.0,True,7,3,4,5,-2.811168309288714,344.2730974331505,12999210770.413092,76.04017216642754,False,0.0,0,,,,0.0,0,,,,False,False,False,False,0,,none,0,0,False,-1,0.625,mixed,5,False
ABBV,264.39581298828125,-0.5918668365593627,34.906136479749335,22.79747114701891,6.906210613484131,0.47701625581781815,True,0.9519042018428097,3.2300089961335328,30.924471428753854,2.419453511318448,False,False,False,True,25,41.66666666666667,True,0.428764796745439,0.8540980586429495,False,1.647245252512875,True,2.8297363134973885,True,2,1,0.5731575857843767,False,1.4695786573792544,True,3,1,False,False,False,65.0,20.047911883018806,7.40177835807751,0.9426694337442619,36.0,True,7,4,4,5,-1.149358140498602,267.4700012207031,1042433951.4756196,62.4103299856528,False,0.0,0,,,,0.0,0,,,,False,False,False,False,0,,none,0,0,False,-1,0.625,mixed,5,False
ABCL,12.524999618530273,-1.6103686651825377,350.5395592600962,165.36017320504394,149.46891267150914,0.4665055812969515,True,0.9159816269761147,20.11976474662262,268.3823313886325,1.008064547140819,False,True,False,False,27,45.0,True,0.4112449496054835,2.767126600358995,False,5.230895332669439,False,15.013766975774478,False,0,1,0.5277050475745875,False,1.5961227812144758,True,3,2,True,False,False,25.0,21.699548893245787,22.83433690584946,0.770978829768504,1.0,False,11,2,3,5,-4.969656081026718,13.180000305175781,53725837.382442474,96.19799139167863,True,0.0,0,,,,0.0,0,,,,False,False,False,False,0,,none,0,0,False,-1,0.625,mixed,5,False
ABNB,166.05999755859375,-12.829397607037397,48.87932239157509,32.35035940303561,16.45909886950083,0.3498175486776448,False,0.8921820015623757,5.2481009671312115,29.20945536739048,-9.945768408314615,False,True,False,True,29,48.333333333333336,True,0.3268203619777798,0.9685063019633702,False,-0.20627784016291936,True,-2.426702405292225,True,2,0,0.3921553490072124,False,0.8806047156474995,False,5,2,True,False,False,25.0,14.813936370456982,11.872212831349856,0.04414122337579221,18.0,False,2,2,2,4,-14.16003109605387,193.4530029296875,744840292.6003265,70.22955523672884,False,0.0,0,,,,0.0,0,,,,False,False,False,False,0,,none,0,0,False,-2,0.5,mixed,5,False
ABT,102.77999877929688,-23.03057367549839,25.379188006704712,-21.85804984048034,-37.749310374015124,0.3754058878383646,False,0.9735104684867723,3.998833099012885,-1.2303553391268984,-7.894970739059248,False,False,False,True,23,38.333333333333336,False,0.46336489060395436,1.1009448629323495,True,-1.1777692988937571,True,0.8141263912700758,True,2,0,0.3622238920968601,False,0.7162749383584567,False,7,2,True,False,False,45.0,15.34003797662261,9.418175150947402,0.19111124674479166,18.0,False,0,2,2,4,-12.408384193797806,117.33999633789062,816542908.1138923,18.00573888091822,False,0.0,0,,,,0.0,0,,,,False,False,False,False,0,,none,0,0,False,-2,0.5,mixed,5,False
ABVX,104.8550033569336,-27.840475453416325,44.627590837149775,25.86124886534389,9.969988331809109,0.3384651891649877,False,1.0410922551366497,15.114204439826523,-12.867702719117812,-8.263341594616836,True,False,False,False,19,31.666666666666664,False,0.5236799517728453,2.077465166845952,True,-3.4859459618424427,True,-11.619180802117912,False,0,0,0.5061291917387749,False,0.6552834468201599,False,5,1,False,False,False,25.0,17.93307076149172,18.447374060059424,0.1612073149544849,23.0,False,0,1,2,2,-15.042128575142865,123.41999816894531,121277936.60968018,65.2080344332855,False,0.0,0,,,,0.0,0,,,,False,False,False,False,0,,none,0,0,False,-4,0.25,mixed,5,False
