ticker,price,pct_from_hi,pct_above_lo,ret_1y,rs_vs_spy,vol_ratio,all_pass,atr_ratio,range5_pct,ret_6m,ret_15d,contracting_pbs,vol_dry_up,atr_compression,tight_range,hh_hl_count,hh_hl_pct,hh_hl_orderly,candle_quality,abr21_pct,candle_orderly,atr50ma_ext,not_extended_50ma,ret_5d,compression_1w,tightness_score,support_score,avg_close_in_range,close_in_upper_range,up_down_vol_ratio,accumulation_support,distribution_days,quiet_pullback_weeks,quiet_pullback,recent_expansion,post_expansion_tight,base_length,base_depth_pct,base_tightness_pct,base_close_position,pivot_age,breakout_ready,leadership_score,entry_score,sepa_vcp_score,power_play_score,pct_to_pivot,pivot,adv_usd,rs_pct_rank,rs_top_20,qm_breakout_vendor_score,qm_breakout_score,qm_breakout_entry_price,qm_breakout_stop_price,qm_breakout_stop_loss_pct,qm_episodic_pivot_vendor_score,qm_episodic_pivot_score,qm_episodic_pivot_entry_price,qm_episodic_pivot_stop_price,qm_episodic_pivot_stop_loss_pct,sepa_vcp_qualifies,power_play_qualifies,qm_breakout_qualifies,qm_episodic_pivot_qualifies,qualified_count,also_fits,primary_setup,primary_setup_score,setup_score,primary_setup_valid,best_family_excess,best_family_pct,market_regime,regime_score,regime_eligible
A,155.3625030517578,-2.287733929712066,41.52441835688103,23.586815787272887,6.695509959867408,0.2493787379568726,False,1.0308783088609823,8.805218547497864,39.612097852068715,0.18216482935748957,False,True,False,False,29,48.333333333333336,True,0.47101399580677306,1.3888047500701577,True,2.4319744186153116,True,8.554016456293256,False,0,2,0.5918676605612706,False,1.2685692113101552,True,2,2,True,False,False,35.0,17.08091677600191,10.047469822979881,0.700125256267996,14.0,False,5,5,4,7,-5.122135540911255,163.75,359607573.0700569,61.83644189383071,False,0.0,0,,,,0.0,0,,,,False,True,False,False,1,,power_play,7,7,True,1,0.875,risk_on,6,False
AA,47.099998474121094,-43.67895598777913,52.00751285331457,44.467271042384304,27.575965214978826,0.28399750263171214,False,0.9164385111489055,6.8662447227994665,-19.408489959498574,-5.26951464653439,False,True,False,True,22,36.666666666666664,False,0.44385919768570786,1.7617778841717495,True,-0.6680984022412693,True,-2.484473668518594,True,2,0,0.2559462863091924,False,0.5214749162909899,False,5,4,True,False,False,25.0,14.09823853815423,15.605092807294932,0.17021259326858157,18.0,False,1,2,2,4,-11.698540796055944,53.34000015258789,176717116.1967438,76.47058823529412,False,0.0,0,,,,0.0,0,,,,False,False,False,False,0,,none,0,0,False,-2,0.5,risk_on,6,False
AAL,12.96500015258789,-28.567490770901994,27.357561531664622,3.8862229819012883,-13.005082845504191,0.6957041756022272,False,0.7535208441315329,5.630540174661054,20.046295589053265,-6.3222542655564045,False,False,False,True,18,30.0,False,0.46309179983815374,1.3188435148630213,True,-3.6981720859207896,True,0.894939826492136,True,2,0,0.4101719311440798,False,0.4251696765184463,False,6,3,True,False,False,25.0,17.86648946299085,5.630540174661054,0.15201466353106882,24.0,False,0,2,2,4,-15.150521078792911,15.279999732971191,890935935.361748,40.31563845050215,False,0.0,0,,,,0.0,0,,,,False,False,False,False,0,,none,0,0,False,-2,0.5,risk_on,6,False
AAOI,98.58000183105469,-55.81353691881353,405.7978603834485,234.50968485901055,217.61837903160506,0.7117840993300365,False,0.5295786473481001,14.881312534449526,-3.2770765285475734,-13.343881874226183,False,True,True,False,21,35.0,False,0.3777575674822596,2.579904621590934,False,-2.217180969701216,True,-4.559975837665631,True,2,0,0.30900584034563516,False,0.6358566563236384,False,6,4,True,False,False,,,,,,False,3,2,3,3,,,749305989.2527122,97.77618364418939,True,0.0,0,,,,0.0,0,,,,False,False,False,False,0,,none,0,0,False,-3,0.375,risk_on,6,False
AAON,76.77999877929688,-48.106481329651174,4.815672064073562,-4.233799636146395,-21.125105463551876,0.41422805013940456,False,0.6695645535905275,9.351394138224203,-3.894890963756703,-3.6367644070760097,False,True,False,False,15,25.0,False,0.4745082732300852,2.1408629477841594,True,-3.773715712639798,True,0.3397832561902403,True,1,0,0.4474564026028259,False,0.993743589162355,False,4,2,True,False,False,25.0,19.3548361273165,10.385843807095563,0.1915297843994981,24.0,False,0,2,3,4,-15.647808536763952,91.02312275166031,81464772.57667199,31.420373027259686,False,0.0,0,,,,0.0,0,,,,False,False,False,False,0,,none,0,0,False,-2,0.5,risk_on,6,False
AAP,42.42250061035156,-32.376690787349006,11.121343128091453,-30.959603920540502,-47.85090974794598,0.17120205004038594,False,0.6277194560375873,8.721788460618495,-11.449084316752067,-3.6946620996527124,False,True,True,False,22,36.666666666666664,False,0.42249864208045,2.0313668061378634,False,-5.162869209005033,True,-2.0491820244706083,True,2,0,0.5137465605455327,False,0.8249697190336424,False,5,1,False,False,False,25.0,31.410255255247527,9.028232131417836,0.09465632997010318,21.0,False,0,1,3,4,-28.437075769361652,59.279998779296875,108864308.19668026,11.76470588235294,False,0.0,0,,,,0.0,0,,,,False,False,False,False,0,,none,0,0,False,-2,0.5,risk_on,6,False
AAPL,335.42999267578125,-1.2822546298599802,41.528945306846474,40.871609738154376,23.980303910748898,0.38654753289314664,True,0.9914880859154671,3.031933234892466,34.9729126919448,7.01227615656701,False,True,False,True,33,55.00000000000001,True,0.4297329076268869,1.061871433179981,False,2.0579452324425183,True,2.71304319222625,True,2,0,0.5685460050696033,False,0.8289220576719962,False,4,1,False,False,False,55.0,16.069302027587938,7.921178160684246,0.8401529339399605,35.0,True,7,3,5,6,-2.568630782742576,344.2730974331505,12900854901.146454,74.17503586800574,False,0.0,0,,,,0.0,0,,,,False,True,False,False,1,,power_play,6,6,True,0,0.75,risk_on,6,False
ABBV,262.0,-1.492649999053386,33.68368945865618,22.335037098573764,5.443731271168286,0.20811089685826473,True,0.934730156287497,4.156488316659709,29.008368352676705,-0.34233317511552785,False,True,False,True,25,41.66666666666667,True,0.43612470443739393,0.8996888371630235,False,1.2958761005134996,True,2.7450980392156765,True,2,0,0.5215278792920564,False,1.0947951953549389,False,3,1,False,False,False,65.0,20.047911883018806,6.885493620661379,0.8979898940165311,35.0,True,5,3,5,6,-2.0450896159339926,267.4700012207031,1050004528.8196961,60.61692969870875,False,0.0,0,,,,0.0,0,,,,False,True,False,False,1,,power_play,6,6,True,0,0.75,risk_on,6,False
ABCL,12.720000267028809,0.0,357.55397114877877,178.33697569434844,161.44566986694295,1.0183617300131063,True,0.9682693565818915,22.48428105591238,260.3399538278441,3.9215727523399746,False,True,False,False,28,46.666666666666664,True,0.4435728230852232,2.951698964993319,True,5.367004559467693,False,21.606120656211814,False,0,1,0.5559507386193021,False,1.3617095790825353,True,3,2,True,False,False,25.0,22.45826987564319,22.48428105591238,0.8445945837098897,0.0,False,12,2,3,5,-3.4901367791799753,13.180000305175781,53952076.70110798,96.34146341463415,True,0.0,0,,,,0.0,0,,,,False,False,False,False,0,,none,0,0,False,-1,0.625,risk_on,6,False
ABNB,166.01300048828125,-12.854067985154206,48.83718766867142,34.750815422524184,17.859509595118706,0.2101888180204002,False,0.9431519032408574,4.764680103398693,26.930964913416666,-11.728083148267688,False,True,False,True,30,50.0,True,0.3286205119536754,0.9845264714793304,False,-0.12430367696781389,True,-0.9764351135102878,True,2,0,0.35761844607598553,False,1.0253190033563797,False,5,2,True,False,False,25.0,14.397810529876,13.107403903811715,0.01482764627961174,17.0,False,2,2,2,4,-14.184324888138134,193.4530029296875,765322283.016333,70.3012912482066,False,0.0,0,,,,0.0,0,,,,False,False,False,False,0,,none,0,0,False,-2,0.5,risk_on,6,False
