ticker,price,pct_from_hi,pct_above_lo,ret_1y,rs_vs_spy,vol_ratio,all_pass,atr_ratio,range5_pct,ret_6m,ret_15d,contracting_pbs,vol_dry_up,atr_compression,tight_range,hh_hl_count,hh_hl_pct,hh_hl_orderly,candle_quality,abr21_pct,candle_orderly,atr50ma_ext,not_extended_50ma,ret_5d,compression_1w,tightness_score,support_score,avg_close_in_range,close_in_upper_range,up_down_vol_ratio,accumulation_support,distribution_days,quiet_pullback_weeks,quiet_pullback,recent_expansion,post_expansion_tight,base_length,base_depth_pct,base_tightness_pct,base_close_position,pivot_age,breakout_ready,leadership_score,entry_score,sepa_vcp_score,power_play_score,pct_to_pivot,pivot,adv_usd,rs_pct_rank,rs_top_20,qm_breakout_vendor_score,qm_breakout_score,qm_breakout_entry_price,qm_breakout_stop_price,qm_breakout_stop_loss_pct,qm_episodic_pivot_vendor_score,qm_episodic_pivot_score,qm_episodic_pivot_entry_price,qm_episodic_pivot_stop_price,qm_episodic_pivot_stop_loss_pct,sepa_vcp_qualifies,power_play_qualifies,qm_breakout_qualifies,qm_episodic_pivot_qualifies,qualified_count,also_fits,primary_setup,primary_setup_score,setup_score,primary_setup_valid,best_family_excess,best_family_pct,market_regime,regime_score,regime_eligible
A,113.27999877929688,-27.64541808866985,5.233414444565487,-1.0484989668557487,-28.014032488649153,0.028961913707572416,False,1.0575374422068788,7.494708319784782,-23.87805794621265,-5.968292826887289,True,True,False,True,23,38.333333333333336,False,0.49449425345396625,1.4745907726814875,True,-0.5294297424080308,True,-3.747135330636908,True,2,0,0.4650454910195344,False,0.8047291205968415,False,6,3,True,False,False,35.0,12.202892822740631,8.11264348555574,0.23819857240889253,16.0,False,0,2,3,4,-9.29618117310509,124.88999938964844,235344487.192099,31.796610169491522,False,0.0,0,,,,0.0,0,,,,False,False,False,False,0,,none,0,0,False,-2,0.5,risk_on,7,False
AA,67.63009643554688,-7.747785175558297,156.22488932496742,138.70284069163787,111.73730716984447,0.1485882027571502,True,0.6950379777998865,9.685041715118837,80.73868610876522,-1.3131509700564314,False,True,False,False,23,38.333333333333336,False,0.44484727966290305,1.6223353050289948,True,1.117973555116867,True,6.908154015119727,False,0,1,0.48203321928809684,False,1.2122509889938546,True,4,1,False,False,False,45.0,27.264196771869,11.858626381535515,0.6089974306838196,24.0,False,8,3,5,6,-10.660370988142686,75.69999694824219,275060002.70299226,88.33898305084745,True,0.0,0,,,,0.0,0,,,,False,True,False,False,1,,power_play,6,6,True,0,0.75,risk_on,7,False
AAL,12.574999809265137,-22.66297889142225,23.52651701662203,2.2357692216738334,-24.72976430011957,0.06118428466436906,False,0.835169074076911,7.872761718761553,-3.1947649666302036,9.347824428392503,True,True,False,True,21,35.0,False,0.3707845205500216,1.3046355292254965,False,2.359339853849804,True,-2.8207092964013247,True,2,0,0.5819935145402041,False,0.8535107809675442,False,5,3,True,False,False,25.0,18.64280408983342,15.109341132000434,0.6659999847412109,18.0,False,1,2,4,4,-6.226696850470981,13.40999984741211,638021287.0831835,34.847457627118644,False,0.0,0,,,,0.0,0,,,,False,False,False,False,0,,none,0,0,False,-2,0.5,risk_on,7,False
AAOI,202.0675048828125,0.0,1210.4247982038762,895.8969727210617,868.9314391992683,0.35762240241478277,True,1.3752131490218695,34.35485493286261,750.8105468749999,35.23457860997965,False,True,False,False,30,50.0,True,0.4866711079842765,6.763747944596492,True,2.920483141251622,True,13.177726269415668,False,0,0,0.48008360596784316,False,0.9264623745182932,False,4,0,False,False,False,,,,,,False,12,1,3,5,,,1758967405.2266343,98.98305084745763,True,0.0,0,,,,0.0,0,,,,False,False,False,False,0,,none,0,0,False,-1,0.625,risk_on,7,False
AAON,131.6999969482422,-7.057163172454151,84.12990205228756,24.87770259858919,-2.087830923204212,0.06079582699898185,False,1.675895472458795,18.048593161629277,27.051095095733714,35.96943642200146,False,True,False,False,22,36.666666666666664,False,0.3858256495673574,2.8535925947750145,False,3.6325245415646124,True,33.97761226812812,False,0,0,0.5511510393233787,False,0.8161734044785356,False,4,1,False,True,True,,,,,,False,2,1,2,4,,,153546477.3372101,55.932203389830505,False,0.0,0,,,,0.0,0,,,,False,False,False,False,0,,none,0,0,False,-2,0.5,risk_on,7,False
AAP,51.744998931884766,-20.985984703786585,68.52653530774052,58.78922499091313,31.823691469119723,0.08207755032861905,False,1.0998754160048676,16.1754741610928,2.3957541739357824,-13.19409763116326,False,True,False,False,25,41.66666666666667,True,0.3884215491697841,1.671546687188676,False,-0.8916956879057086,True,-10.892028235197671,False,0,0,0.473914937905305,False,0.732750068627371,False,6,1,False,False,False,35.0,17.612438320263337,18.823070953370603,0.14329797418537651,15.0,False,2,1,2,2,-15.088611588504708,60.939998626708984,72369460.21011582,73.89830508474576,False,0.0,0,,,,0.0,0,,,,False,False,False,False,0,,none,0,0,False,-4,0.25,risk_on,7,False
AAPL,296.20001220703125,0.0,52.28919042703468,39.658625046566634,12.69309152477323,0.1461344565090251,False,1.0667392868385457,4.048904876593702,7.811197260900271,8.530541666349855,False,True,False,True,30,50.0,True,0.5596161493923318,1.135297782161091,True,5.069632485566892,False,3.11742227533387,True,2,1,0.5951864043135078,False,2.1548392094038675,True,3,0,False,False,False,35.0,17.55430967956939,9.998845912882476,0.9749207448671598,0.0,True,6,2,3,4,-0.44024901113480785,297.5097961425781,12971106893.106956,65.5593220338983,False,0.0,0,,,,0.0,0,,,,False,False,False,False,0,,none,0,0,False,-2,0.5,risk_on,7,False
ABBV,208.08999633789062,-12.8286992757067,21.09399023372689,14.292119606665876,-12.673413915127528,0.04231569316036824,False,1.019408364735793,5.430344202327338,-6.06897635714847,3.785534333112528,True,True,False,True,19,31.666666666666664,False,0.3988504010626426,1.11200591688813,False,-0.2795480072584662,True,1.4924633355178685,True,2,0,0.43948260851078286,False,0.6226106640584478,False,3,1,False,False,False,25.0,11.225390080189069,7.136330965479748,0.7189054663420905,9.0,False,1,2,4,5,-3.1553957897188734,214.8699951171875,1340222077.2304459,45.152542372881356,False,0.0,0,,,,0.0,0,,,,False,False,False,False,0,,none,0,0,False,-1,0.625,risk_on,7,False
ABG,193.23500061035156,-27.347069322301397,4.4062020200004826,-19.424987612016764,-46.39052113381017,0.035959025079477215,False,1.0781002652007157,5.5579942559327735,-11.351956877784852,-4.551739430377221,True,True,False,True,18,30.0,False,0.46885220981067816,1.667984459789557,True,-0.7856999477483306,True,-2.25847061548492,True,2,0,0.43568098075508555,False,0.8820710008309217,False,5,2,True,False,False,45.0,14.377811749104774,9.703211085350118,0.2782258064516129,18.0,False,0,2,3,4,-10.377533480200618,215.61000061035156,66051479.09751892,18.169491525423727,False,0.0,0,,,,0.0,0,,,,False,False,False,False,0,,none,0,0,False,-2,0.5,risk_on,7,False
ABNB,132.31500244140625,-8.229290357266073,18.62560637919706,-4.1542922735042564,-31.11982579529766,0.06478434934951173,False,1.0221600280063836,11.162677843336875,7.985802464369796,-8.229290357266073,False,True,False,False,27,45.0,True,0.4763397412397097,1.4824116378008592,True,-0.3718573207656015,True,-5.408208591173558,False,0,0,0.2957736971454905,False,0.6392555169520524,False,3,2,True,False,False,35.0,17.480473931252654,11.162677843336875,0.4197747164689713,15.0,False,2,2,2,5,-10.142612943017825,147.25,516912364.72969514,29.355932203389827,False,0.0,0,,,,0.0,0,,,,False,False,False,False,0,,none,0,0,False,-1,0.625,risk_on,7,False
