ticker,price,adv_usd
A,129.75,339065417.8986084
AA,62.11000061035156,324106438.3875488
AAL,15.390000343322754,1295229092.6504807
AAOI,186.00010681152344,2324715479.68071
AAON,133.35000610351562,134681049.5173874
AAP,61.61000061035156,142226800.51004258
AAPL,296.4150085449219,14696243482.385632
ABBV,222.13499450683594,1106050672.2760453
ABNB,138.36500549316406,488413014.4887039
ABT,88.0,1014073230.1778901
ABVX,96.74500274658203,290486896.37877846
ACGL,91.59010314941406,221759805.16659775
ACHC,24.510000228881836,56769431.02051468
ACHR,5.414999961853027,319579068.33112234
ACI,15.130000114440918,104301905.2343545
ACLS,189.11000061035156,85766391.55309601
ACM,70.05000305175781,177777235.0538559
ACMR,95.46900177001953,145034885.6851944
ACN,169.72999572753906,858008798.1171036
ADBE,210.14500427246094,1634708810.9319847
ADC,75.31999969482422,87185740.96603355
ADEA,32.15999984741211,67218144.5113719
ADI,425.57000732421875,2091887273.4882112
ADM,78.58000183105469,266248421.26459885
ADP,225.61000061035156,567778366.0972214
ADSK,199.82000732421875,628964071.8059632
ADT,6.789999961853027,61656031.476666495
AEE,109.56999969482422,180979039.3171875
AEHR,119.16999816894531,207807721.1027527
AEIS,368.2749938964844,298057392.20259094
AEM,173.6750030517578,423729424.9800415
AEO,18.885000228881836,106525544.58173399
AEP,129.27000427246094,581532721.5094337
AER,143.5,176788613.33721313
AES,14.6899995803833,128938029.77172574
AEVA,27.239999771118164,63148376.871875286
AFG,134.30499267578125,56998570.7734314
AFL,117.38999938964844,303395792.2927162
AFRM,72.2699966430664,310169982.6990059
AG,19.084999084472656,219489982.41809767
AGCO,112.91000366210938,76541791.37117004
AGI,38.09000015258789,124745730.3871727
AGNC,10.515000343322754,144198861.52279368
AGQ,98.2750015258789,336235998.44298285
AGX,671.6599731445312,224591627.74469298
AHR,47.02000045776367,126991793.43185349
AI,11.195500373840332,83487253.07140708
AIG,75.30999755859375,271030145.29905546
AIT,318.7799987792969,62000430.62893219
AIZ,260.54998779296875,103054837.10632935
AJG,218.28500366210938,343356955.5235809
AKAM,135.47000122070312,745344334.3780441
ALAB,388.1199951171875,1963868034.7429016
ALB,165.80499267578125,347883011.38454896
ALC,66.9000015258789,136851941.2044056
ALGM,53.79999923706055,100047656.39334889
ALGN,179.3000030517578,170551407.8706131
ALHC,19.530000686645508,99314845.15708303
ALK,49.35499954223633,144660583.7232666
ALKS,43.529998779296875,78813318.25677261
ALL,222.23500061035156,352422756.29419553
ALLE,134.41600036621094,119754755.27023545
ALLY,45.97999954223633,139113527.28392315
ALM,18.229999542236328,90544983.43739414
ALNY,286.7749938964844,298025237.1989487
ALSN,120.97000122070312,105601872.30994415
ALV,127.80000305175781,87966511.72368316
AMAT,588.6900024414062,3884601966.9198365
AMBA,69.86000061035156,136921819.6481743
AMBQ,87.87000274658203,54064067.66253853
AMCR,41.685001373291016,136312883.85506612
AMD,550.7849731445312,15072502531.45573
AME,230.468994140625,252237883.72475892
AMG,356.6000061035156,111403866.9204895
AMGN,357.6000061035156,864861977.2719864
AMH,32.900001525878906,86611055.22898293
AMKR,84.78500366210938,384588581.2231903
AMP,464.6000061035156,271376170.2067978
AMPG,7.639999866485596,53210914.85581465
AMPX,16.68899917602539,162984535.11098728
AMR,194.02999877929688,52120018.42422485
AMRZ,54.36000061035156,180606798.65917283
AMSC,40.65999984741211,65431419.3757391
AMT,184.76499938964844,560011032.3016891
AMZN,246.2100067138672,10356706965.043467
AN,193.9199981689453,63864901.396873474
ANET,165.1925048828125,1337746324.7824464
ANF,93.55000305175781,127269495.85104218
AON,335.3800048828125,467442667.48762816
AOS,59.75,87733303.57667466
APA,35.31999969482422,188281962.11086503
APD,280.07000732421875,318990242.6920868
APG,41.900001525878906,104446091.48548165
APGE,88.23999786376953,86913121.82274437
APH,156.82510375976562,1486100353.308014
APLD,45.70000076293945,953990363.0025718
APO,137.9149932861328,405910991.9512108
APP,519.3200073242188,2441906134.612082
APPF,162.56500244140625,61353192.26991272
APPS,9.675000190734863,82951416.89437771
APTV,67.6050033569336,262600939.8095104
AR,34.6150016784668,160580591.32268524
ARCB,165.27000427246094,51469461.860206604
ARCC,18.815000534057617,90702285.57137136
ARE,53.20000076293945,100854189.16163425
ARES,138.97999572753906,277165172.93094635
ARGX,888.8900146484375,264911969.15499878
ARM,397.2300109863281,4267522488.2192626
ARMK,54.56999969482422,132736694.289843
AROC,36.39500045776367,57861242.77176018
ARW,230.72999572753906,142239619.68299255
ARWR,76.66000366210938,107024491.56425476
AS,36.400001525878906,175098741.20613822
ASAN,7.510000228881836,51426277.9431323
ASH,65.25,61245937.860134885
ASML,1875.9599609375,3091991793.448828
ASND,222.93499755859375,123853138.79612732
ASO,51.21500015258789,80877277.55596352
ASST,17.21500015258789,83426776.9002182
ASTC,17.850000381469727,309536266.58437395
ASTS,84.30999755859375,2765980957.7396317
ASX,38.275001525878906,399135294.6118908
ATI,196.01499938964844,303166358.836998
ATO,170.41000366210938,324262207.69020844
ATRO,75.58999633789062,50701761.468372725
AU,93.16999816894531,230790208.51718062
AUGO,67.66000366210938,65164900.42335663
AUR,6.315000057220459,204954089.9575895
AVAV,169.9600067138672,234407566.45339966
AVB,185.67999267578125,209592575.04630432
AVEX,22.25,68730264.79640083
AVGO,389.1549987792969,12976571815.136536
AVT,91.875,119828545.0102005
AVTR,9.699999809265137,90199337.8036304
AVY,161.09500122070312,107961215.08334503
AWI,157.36000061035156,64654438.55685806
AWK,127.33000183105469,241293284.77498016
AXON,449.19500732421875,492251808.30531615
AXP,338.7699890136719,860945954.8330002
AXS,101.9800033569336,58485227.133888245
AXSM,254.72500610351562,150867065.2230835
AXTA,34.439998626708984,95389631.09190635
AXTI,110.18000030517578,938276538.2575054
AYI,301.67999267578125,98581797.29728699
AZN,177.97000122070312,351956135.8354629
AZO,3161.655029296875,1107783235.615027
B,42.400001525878906,517937123.953965
BA,228.98500061035156,1410410057.2843049
BA-PA,71.30000305175781,153942904.57970467
BABA,112.94000244140625,1270683176.6068711
BAC,56.119998931884766,1962950546.3949769
BAH,74.4000015258789,138711939.56984368
BALL,57.81999969482422,160745785.1749859
BAM,48.6349983215332,136175444.3211731
BANC,19.954999923706055,50154006.003659345
BAND,56.95000076293945,68699361.90613289
BAP,370.55999755859375,217870064.65097046
BAX,20.934999465942383,128890854.83436613
BB,9.595000267028809,398911913.6037363
BBIO,66.94000244140625,178979520.43976212
BBWI,19.69499969482422,114454311.62398624
BBY,77.74500274658203,363206685.74481237
BCE,24.135000228881836,93324744.9991723
BCS,25.639999389648438,118306973.74062386
BDC,117.25,56647488.19006042
BDX,146.02999877929688,348324248.88958585
BE,271.6600036621094,2813166329.9518967
BEAM,30.739999771118164,54671164.55912342
BEKE,16.655000686645508,92927027.95728493
BELFB,293.7099914550781,77043088.98946838
BEN,32.502201080322266,122004893.49969617
BEPC,36.43000030517578,52709411.554159544
BF-B,27.100000381469727,69191174.89749622
BFAM,65.14900207519531,70829423.53359604
BFH,104.30000305175781,62625519.543216705
BG,122.11000061035156,215566291.21380234
BHP,92.01000213623047,237568775.2618599
BIDU,118.05000305175781,321072319.12542343
BIIB,198.625,185671273.11356202
BILI,17.989700317382812,77361143.90738449
BILL,34.334999084472656,103719192.29794121
BIO,286.9800109863281,130756706.90922698
BIRK,49.279998779296875,120181000.97824173
BITB,36.16999816894531,68417968.19346695
BJ,91.05500030517578,235063633.63537902
BKH,73.48999786376953,77417828.54313698
BKNG,174.80999755859375,1179102876.5483825
BKR,62.529998779296875,471885052.34167254
BKSY,30.049999237060547,99235633.36649266
BLD,418.1650085449219,322412025.30091554
BLDR,79.0199966430664,199325150.80635414
BLK,1041.6800537109375,705945248.1851135
BLLN,100.33000183105469,66708062.933100894
BMI,133.27000427246094,53449527.24679718
BMNR,17.174999237060547,631412793.3129877
BMO,168.36500549316406,106156411.94704437
BMRN,55.63999938964844,131987644.15367126
BMY,56.48500061035156,625448045.5080551
