ticker,price,adv_usd
A,113.4000015258789,238297711.3305893
AA,67.33499908447266,272797196.74644053
AAL,12.904999732971191,628167047.5196422
AAOI,212.24000549316406,1861880996.1262672
AAON,135.3699951171875,160244442.25530547
AAP,50.13800048828125,74811948.1438736
AAPL,298.94000244140625,13133721055.009293
ABBV,209.6699981689453,1345859333.2448165
ABG,198.1199951171875,68089103.09023742
ABNB,134.21499633789062,520536581.0760269
ABT,84.69999694824219,1180009520.4849968
ABVX,121.11499786376953,96285975.34936714
ACGL,94.0,217899529.24219972
ACHC,27.420000076293945,85022761.6379714
ACHR,6.385000228881836,211168916.35633165
ACI,16.579999923706055,94282220.89215088
ACLS,161.83999633789062,119626965.08015136
ACLX,115.06999969482422,166205573.2385517
ACM,71.01499938964844,107370597.2723442
ACMR,63.619998931884766,78565843.42137547
ACN,164.0050048828125,956139916.7909638
ADBE,237.1649932861328,1181046453.8018684
ADC,75.5291976928711,78493161.54510728
ADEA,31.690000534057617,65110929.82921114
ADI,430.010009765625,1371291376.752954
ADM,82.29000091552734,296802445.878273
ADMA,8.5826997756958,77925953.69561696
ADP,209.9199981689453,604897231.5935853
ADSK,231.96499633789062,411865278.5465881
ADT,6.900000095367432,96022796.2745287
AEE,109.08000183105469,181704892.53338775
AEHR,100.0,286211889.0329361
AEIS,342.4750061035156,276423383.2075928
AEM,194.27999877929688,434737061.5338318
AEO,15.949999809265137,68868793.40220638
AEP,128.13499450683594,441615759.29071045
AER,143.5500030517578,191853299.48214644
AES,14.4399995803833,167735833.21239805
AESI,18.90999984741211,88867478.23869649
AFG,132.3699951171875,65982967.247543335
AFL,116.45999908447266,252264347.51509857
AFRM,65.04000091552734,346312922.8888634
AG,23.739999771118164,280919720.628825
AGCO,117.0,85078837.08281402
AGI,43.440101623535156,146300806.631213
AGNC,10.71500015258789,155233193.14267844
AGQ,147.6999969482422,409868093.9700264
AGX,722.5,194344462.190979
AHR,51.6150016784668,105040564.59216519
AIG,76.55000305175781,378436544.6416504
AIT,315.260009765625,81080911.01773071
AIZ,251.97500610351562,105303759.75910035
AJG,196.36000061035156,349824810.8116043
AKAM,154.82000732421875,720499197.8414932
AKAN,21.90999984741211,140815136.14507198
ALAB,224.0800018310547,1127201656.5702865
ALB,196.5,403314980.3999573
ALC,64.01000213623047,148383349.6581169
ALGM,45.43000030517578,116072283.1367321
ALGN,163.58999633789062,180760073.34864196
ALHC,18.165000915527344,118636978.35260734
ALK,39.15999984741211,164266043.50813597
ALKS,38.76499938964844,70173146.45501022
ALL,216.27000427246094,309458964.9838707
ALLE,132.02999877929688,155082812.75040284
ALLY,42.435001373291016,151270088.0453968
ALM,19.280000686645508,93864962.4516327
ALNY,294.4200134277344,332168550.255867
ALSN,123.91000366210938,111394570.82520446
ALV,121.96499633789062,94128800.16339874
AM,21.649999618530273,55354889.83109331
AMAT,439.9150085449219,2551732789.984833
AMBA,80.54000091552734,59179685.89704017
AMCR,39.33000183105469,166583708.76278535
AMD,436.31500244140625,16647524129.073624
AME,231.10000610351562,302734931.64624786
AMG,303.67999267578125,95746865.46412353
AMGN,336.5,876593888.4570312
AMH,31.600000381469727,93819010.91942234
AMKR,73.93499755859375,376942968.3142746
AMP,472.7699890136719,292940875.862027
AMPX,17.920000076293945,179897762.0437681
AMRZ,51.88999938964844,152538337.8866951
AMSC,54.470001220703125,73374216.88382491
AMT,174.5749969482422,493859463.39559096
AMTM,23.114999771118164,51411891.72133551
AMZN,269.7200012207031,11821759152.739944
AN,194.00999450683594,79227763.65290757
ANET,143.6999969482422,1746590786.6198907
ANF,72.7300033569336,93102660.39471093
AON,311.9949951171875,410450390.18840945
AOS,57.512001037597656,107037232.35976104
AOSL,40.406898498535156,56852405.29124451
APA,36.81999969482422,253052170.20308954
APD,303.2099914550781,286951977.0804367
APG,43.290000915527344,148446335.78163108
APGE,84.81999969482422,51325830.697122574
APH,123.81999969482422,1350111688.3553944
APLD,44.880001068115234,878239992.6533747
APLS,41.029998779296875,309187815.0210571
APO,133.2949981689453,478825693.2412903
APP,457.7799987792969,2053025741.4350128
APPF,150.52999877929688,57648293.779634096
APTV,55.04499816894531,186266876.13563234
AR,36.54999923706055,174333331.9528467
ARCC,18.799999237060547,106207845.10121211
ARE,47.81999969482422,105515302.1828781
ARES,124.93000030517578,355891727.42318153
ARGX,804.9400024414062,252656789.4078888
ARM,215.8699951171875,2328837019.675845
ARMK,50.88999938964844,142983694.03733596
AROC,36.486000061035156,59272805.72398796
ARR,17.479999542236328,50949834.20901165
ARW,209.7209014892578,142118027.5836319
ARWR,81.12999725341797,135811641.28484648
AS,33.22999954223633,118388481.17197895
ASB,27.770000457763672,53729517.787529945
ASH,56.904998779296875,52380898.42286758
ASML,1566.06005859375,2405921498.222705
ASND,248.0,185419588.62926635
ASO,51.95000076293945,59754653.50928116
ASST,16.766000747680664,56140420.45006714
ASTS,77.86000061035156,1454820286.160665
ASX,34.970001220703125,244994997.5226261
ATI,166.9600067138672,289450462.9901344
ATMU,54.75,68948068.36254425
ATO,180.96499633789062,153353797.64991608
ATR,117.87999725341797,71537812.00473785
AU,102.05000305175781,221522226.4914627
AUGO,79.30999755859375,62005406.110305786
AUR,8.260000228881836,180167819.59291753
AVAV,163.80499267578125,216067494.76250306
AVB,186.95199584960938,177673806.3733551
AVEX,25.700000762939453,107505134.21746692
AVGO,422.7650146484375,7665048639.584399
AVT,85.68499755859375,114089102.51433715
AVTR,7.880000114440918,77743612.09321705
AVY,160.6750030517578,106510445.46219864
AWI,158.0399932861328,73842391.58882141
AWK,127.33999633789062,217092069.5497879
AXON,379.9750061035156,442963725.7548218
AXP,313.70001220703125,1079191852.971814
AXS,98.45999908447266,53273939.871714786
AXSM,234.1999969482422,187810114.6771187
AXTA,28.135000228881836,60736306.75222492
AXTI,114.98320007324219,1093032103.072174
AYI,285.510009765625,92017593.46072388
AZN,186.2899932861328,377972970.018531
AZO,3399.739990234375,863542401.2409058
B,44.58000183105469,512974582.8749542
BA,242.39999389648438,1463387425.4084105
BA-PA,75.93000030517578,64100231.62432289
BABA,140.52499389648438,1482179729.9893906
BAC,50.260101318359375,1566493453.5492287
BAH,72.19999694824219,107804246.49702759
BALL,56.77000045776367,169925219.71771908
BAM,48.191001892089844,153555476.86681977
BANC,18.670000076293945,52222810.37297249
BAP,319.7300109863281,101110815.63721009
BAX,17.6299991607666,140959972.74251166
BB,6.135000228881836,140814138.61481428
BBIO,68.96499633789062,212134791.85346222
BBWI,18.790000915527344,108044290.24790764
BBY,56.69499969482422,183876532.57462654
BC,81.31999969482422,55132938.308877945
BCE,24.530000686645508,66952475.18391657
BCS,23.299999237060547,146087093.60190582
BDC,109.33999633789062,60251194.420785524
BDX,145.375,479713397.7722931
BE,284.19500732421875,2580081455.472861
BEAM,31.540000915527344,63941355.60097923
BEKE,19.020000457763672,76895399.59420471
BELFB,267.125,57663896.668713376
BEN,32.11000061035156,161118086.4436981
BEPC,36.97999954223633,65617851.21606827
BF-B,26.09000015258789,120400260.77947406
BFAM,68.7699966430664,110320994.77954789
BFH,84.73500061035156,56044631.30534744
BG,125.7699966430664,187206664.70518112
BHP,89.3550033569336,190339356.67290497
BIDU,142.8000030517578,326375794.95223314
BIIB,199.30499267578125,206172878.97792664
BILL,39.94499969482422,83258840.89107399
BIO,243.50999450683594,100920519.52957153
BIRK,33.95500183105469,83084473.80649567
BITB,43.38999938964844,60894415.19388199
BJ,95.30999755859375,146111390.91783142
BK,135.78500366210938,480616446.46694946
