ticker,price,pct_from_hi,pct_above_lo,ret_1y,rs_vs_spy,vol_ratio,all_pass,atr_ratio,range5_pct,ret_6m,ret_15d,contracting_pbs,vol_dry_up,atr_compression,tight_range,hh_hl_count,hh_hl_pct,hh_hl_orderly,candle_quality,abr21_pct,candle_orderly,atr50ma_ext,not_extended_50ma,ret_5d,compression_1w,tightness_score,support_score,avg_close_in_range,close_in_upper_range,up_down_vol_ratio,accumulation_support,distribution_days,quiet_pullback_weeks,quiet_pullback,recent_expansion,post_expansion_tight,base_length,base_depth_pct,base_tightness_pct,base_close_position,pivot_age,breakout_ready,leadership_score,entry_score,sepa_vcp_score,power_play_score,pct_to_pivot,pivot,adv_usd,rs_pct_rank,rs_top_20,qm_breakout_vendor_score,qm_breakout_score,qm_breakout_entry_price,qm_breakout_stop_price,qm_breakout_stop_loss_pct,qm_episodic_pivot_vendor_score,qm_episodic_pivot_score,qm_episodic_pivot_entry_price,qm_episodic_pivot_stop_price,qm_episodic_pivot_stop_loss_pct,sepa_vcp_qualifies,power_play_qualifies,qm_breakout_qualifies,qm_episodic_pivot_qualifies,qualified_count,also_fits,primary_setup,primary_setup_score,setup_score,primary_setup_valid,best_family_excess,best_family_pct,market_regime,regime_score,regime_eligible
A,130.69000244140625,-16.364687420965417,19.049488887403164,9.181771543048356,-12.186978227566492,0.9373097731481382,False,0.9033510089725622,5.766343285111915,-3.3771463582009553,-0.5155942610359565,False,True,False,True,27,45.0,True,0.48555659181612854,1.4920026538418312,True,1.9755168372818765,True,-3.371423375295335,True,2,0,0.42987872845043373,False,0.5799883433900165,False,4,3,True,False,False,35.0,23.205043311200928,10.27940989654994,0.6900239284270917,19.0,False,1,3,4,4,-7.193008166285253,140.81913426907286,302065094.1048813,39.9120050282841,False,0.0,0,,,,0.0,0,,,,False,False,False,False,0,,none,0,0,False,-2,0.5,risk_on,7,False
AA,48.68000030517578,-41.902375255667565,73.01732997453787,55.89126384095271,34.52251407033786,1.5324236203357082,False,0.9960512726694262,18.940018822725502,-8.096053000957703,-25.736082320639397,False,False,False,False,20,33.33333333333333,False,0.4969708267553748,2.491075110458588,True,-4.995728294795556,True,-8.289377117739027,False,0,0,0.4218904036184787,False,0.25103865715870904,False,10,1,False,False,False,,,,,,False,1,1,1,1,,,396968347.6961708,75.29855436832182,False,0.0,0,,,,0.0,0,,,,False,False,False,False,0,,none,0,0,False,-5,0.125,risk_on,7,False
AAL,17.920000076293945,-1.2672151353739447,76.03142965705946,54.08426397212811,32.715514201513265,0.8999249048091201,True,1.169190149530944,7.58928908795421,16.894978248387062,33.53204153813027,False,False,False,True,30,50.0,True,0.47544361602881074,2.083713016501918,True,5.355311488230648,False,1.992034078252325,True,2,2,0.5614676649320118,False,2.614153267299447,True,0,0,False,True,True,25.0,29.856308339589653,16.908485902596855,0.8449196533725728,0.0,False,6,2,3,5,-4.63012664631891,18.790000915527344,2368065668.4479904,74.35575109993715,False,0.0,0,,,,0.0,0,,,,False,False,False,False,0,,none,0,0,False,-1,0.625,risk_on,7,False
AAOI,120.94999694824219,-45.78664561213732,520.5746452982289,353.16595926592305,331.7972094953082,1.13649006455383,False,0.8012269104549294,32.09507531559328,246.95925080485077,-30.93702188315739,False,True,False,False,22,36.666666666666664,False,0.5349690116721231,7.394479907628969,True,-2.6217367561341,True,-12.69669206751095,False,0,0,0.4670974152657753,False,0.8040237725001617,False,6,3,True,False,False,,,,,,False,6,2,2,3,,,2347715397.7848816,97.54871150219986,True,0.0,0,,,,0.0,0,,,,False,False,False,False,0,,none,0,0,False,-3,0.375,risk_on,7,False
AAON,107.62000274658203,-27.35583944255964,49.94177599015097,43.587139547747356,22.218389777132508,1.4722104369961815,False,0.8572182232495463,26.398441680964986,41.41717848549349,-11.145970685160812,False,False,False,False,25,41.66666666666667,True,0.441107305507868,2.75239270053153,True,-2.2886635099968973,True,-19.24057693018938,False,0,0,0.35128101625152175,False,0.24021457240867675,False,7,2,True,False,False,25.0,30.01908146763675,32.196611235995206,0.05317352533055285,20.0,False,3,2,2,3,-28.42286107881743,150.355273162131,125561278.50700378,69.95600251414204,False,0.0,0,,,,0.0,0,,,,False,False,False,False,0,,none,0,0,False,-3,0.375,risk_on,7,False
AAP,61.529998779296875,-6.04439208676173,60.438868099554185,28.022175444857012,6.653425674242165,0.8042430714346989,False,0.9233509388667287,7.508530836245142,58.19353770632454,3.6556572551094124,False,True,False,True,28,46.666666666666664,True,0.36680985773677727,1.8938611292626764,False,1.580064070975456,True,3.9358074093405415,True,2,1,0.5713203080004658,False,1.4435028871970281,True,3,3,True,False,False,25.0,14.541142927952745,14.935807937149558,0.8182805723621728,1.0,True,4,4,3,6,-2.642408170067412,63.20000076293945,98704504.92797852,58.07668133249528,False,0.0,0,,,,0.0,0,,,,False,True,False,False,1,,power_play,6,6,True,0,0.75,risk_on,7,False
AAPL,308.6300048828125,-2.0843931058934784,53.10523605480289,45.855028018124735,24.486278247509887,1.109802520667739,True,1.22536428753467,11.408489588050772,13.736269915567046,5.847458363306135,False,False,False,False,36,60.0,True,0.4980262254003196,1.6667936801465806,True,1.6969767237190745,True,12.16791267635784,False,0,0,0.4281789950311493,False,0.8455015970491535,False,6,0,False,False,False,55.0,18.8491815846417,11.557532600007042,0.8534115890590999,17.0,True,6,3,4,5,-2.763071576029108,317.3999938964844,20221378866.92917,71.27592708988058,False,0.0,0,,,,0.0,0,,,,False,False,False,False,0,,none,0,0,False,-1,0.625,risk_on,7,False
ABBV,261.07000732421875,0.0,44.58575102056028,41.32380705604546,19.955057285430613,0.7974538516211629,False,1.2220168244521301,6.504006783606098,16.133665395583495,16.056906364078436,False,False,False,True,25,41.66666666666667,True,0.4503825681337882,1.3393332467629824,True,5.854539952358196,False,7.374355506942432,False,1,3,0.6930855497373128,True,1.9644152222214897,True,2,0,False,True,True,25.0,20.12307223954968,17.723222979722824,0.9891736519449084,0.0,True,6,4,3,4,-0.21785938400311622,261.6400146484375,2156457748.0483246,68.13324952859836,False,0.0,0,,,,0.0,0,,,,False,False,False,False,0,,none,0,0,False,-2,0.5,risk_on,7,False
ABCB,90.12000274658203,-1.6693930756398911,38.61583065228555,35.763325908165534,14.394576137550686,0.7803545845272206,True,1.1442050219237223,3.7283627473912797,21.92889293063378,4.343739225829446,True,True,False,True,26,43.333333333333336,True,0.4084045143347657,0.9866080998787703,False,2.0267455170163307,True,-0.12171710492716592,True,2,2,0.6316849375110503,True,1.0542453549745248,False,1,2,True,False,False,65.0,17.027431856030162,7.025110431694466,0.8526063313713662,0.0,True,6,5,6,7,-2.5097356485843547,92.44000244140625,59470423.60954285,65.61910747957259,False,0.0,0,,,,0.0,0,,,,True,True,False,False,2,sepa_vcp,power_play,7,7,True,1,0.875,risk_on,7,True
ABCL,8.109999656677246,-0.12315552983714895,191.72660935758628,116.26665751139322,94.89790774077838,1.1071519370539378,False,1.1550122331107986,24.044394188066228,137.13448759526287,59.33201205414322,False,False,False,False,31,51.66666666666667,True,0.48324893966794324,5.020651504505861,True,4.6485726779364835,False,21.771769406700002,False,0,2,0.6018235703291397,True,1.748956536952338,True,3,1,False,True,False,,,,,,False,10,2,2,4,,,50136055.59827566,88.56065367693274,True,0.0,0,,,,0.0,0,,,,False,False,False,False,0,,none,0,0,False,-2,0.5,risk_on,7,False
