ticker,price,pct_from_hi,pct_above_lo,ret_1y,rs_vs_spy,vol_ratio,all_pass,atr_ratio,range5_pct,ret_6m,ret_15d,contracting_pbs,vol_dry_up,atr_compression,tight_range,hh_hl_count,hh_hl_pct,hh_hl_orderly,candle_quality,abr21_pct,candle_orderly,atr50ma_ext,not_extended_50ma,ret_5d,compression_1w,tightness_score,support_score,avg_close_in_range,close_in_upper_range,up_down_vol_ratio,accumulation_support,distribution_days,quiet_pullback_weeks,quiet_pullback,recent_expansion,post_expansion_tight,base_length,base_depth_pct,base_tightness_pct,base_close_position,pivot_age,breakout_ready,leadership_score,entry_score,sepa_vcp_score,power_play_score,pct_to_pivot,pivot,adv_usd,rs_pct_rank,rs_top_20,qm_breakout_vendor_score,qm_breakout_score,qm_breakout_entry_price,qm_breakout_stop_price,qm_breakout_stop_loss_pct,qm_episodic_pivot_vendor_score,qm_episodic_pivot_score,qm_episodic_pivot_entry_price,qm_episodic_pivot_stop_price,qm_episodic_pivot_stop_loss_pct,sepa_vcp_qualifies,power_play_qualifies,qm_breakout_qualifies,qm_episodic_pivot_qualifies,qualified_count,also_fits,primary_setup,primary_setup_score,setup_score,primary_setup_valid,best_family_excess,best_family_pct,market_regime,regime_score,regime_eligible
A,148.6750030517578,-4.855152493416027,35.432571681069305,27.742969775128113,6.216373716848246,0.06555947872828975,False,0.8468484313598189,7.3650660718125245,15.826900001402722,11.400416283891657,True,True,False,True,27,45.0,True,0.34880406240982975,1.0083565681014188,False,4.165232551091299,False,5.361067542119535,False,1,2,0.7589986042840987,True,1.2905197293780217,True,3,1,False,False,False,45.0,17.823138782123323,9.725916540814374,0.9415552857261298,1.0,True,4,3,6,5,-1.0416682535847377,150.24000549316406,262732742.01001588,55.953991880920164,False,0.0,0,,,,0.0,0,,,,True,False,False,False,1,,sepa_vcp,6,6,True,0,0.75,risk_on,7,False
AA,52.91999816894531,-36.71954049770414,81.85443371005508,69.97419754664114,48.44760148836127,0.29071825021138825,False,0.6488057841001638,15.704082540321709,-15.764808463922432,14.84231539305545,False,True,True,False,23,38.333333333333336,False,0.5134587233296763,1.8502612253941744,True,-0.6378422123932735,True,11.182003541914431,False,1,1,0.6456680192437612,True,0.9489839331340808,False,3,0,False,False,False,35.0,23.085279894398955,21.494065557498995,0.8268782323701837,31.0,False,2,2,2,3,-3.9965644615474027,55.12302541271982,250096676.92807198,82.00270635994588,True,0.0,0,,,,0.0,0,,,,False,False,False,False,0,,none,0,0,False,-3,0.375,risk_on,7,False
AAL,15.095000267028809,-16.831952703637842,48.280941203450766,16.29430507998375,-5.232290978296117,0.041281117490633686,False,0.9611492491608131,10.53328999311674,5.191636695153723,2.062206260733279,False,True,False,False,27,45.0,True,0.4231030181101169,1.7066400067976655,False,-0.8646101901405746,True,-8.956572156276044,False,0,0,0.35242116973013227,False,0.682674822415505,False,5,2,True,False,False,25.0,23.417715406669686,14.706858083850683,0.43857503673521797,24.0,False,1,2,3,3,-13.147290011934643,17.3799991607666,1234905821.582477,46.14343707713126,False,0.0,0,,,,0.0,0,,,,False,False,False,False,0,,none,0,0,False,-3,0.375,risk_on,7,False
AAOI,133.27999877929688,-40.25997528773863,583.8378673395462,484.8178737390493,463.2912776807694,0.39496732475272844,False,0.9100122582514067,22.861651507480904,175.3718896228415,20.59356028550725,False,True,False,False,19,31.666666666666664,False,0.4996457683203425,6.214649210735977,True,-0.16772230744627883,True,3.67143848034992,True,1,0,0.46732860735605886,False,0.9173269368240637,False,4,3,True,True,True,,,,,,False,7,2,2,4,,,1282248988.4876695,98.9851150202977,True,0.0,0,,,,0.0,0,,,,False,False,False,False,0,,none,0,0,False,-2,0.5,risk_on,7,False
AAON,84.98500061035156,-42.634604425257564,15.867887262177138,2.8893315334030056,-18.637264524876862,0.12157030828332857,False,0.8661516376314077,15.043835465422239,-17.1034828781505,-20.70075388414283,False,False,False,False,18,30.0,False,0.5319117793810906,3.3242760634008097,True,-4.6772195487565735,True,-8.765432938032692,False,0,0,0.32189874731583146,False,0.37085856738882617,False,5,2,True,False,False,25.0,28.46036312154037,15.137971878295245,0.009649555193516644,21.0,False,0,2,2,2,-28.18573327677154,118.33999633789062,117601015.40018769,32.27334235453315,False,0.0,0,,,,0.0,0,,,,False,False,False,False,0,,none,0,0,False,-4,0.25,risk_on,7,False
AAP,52.39500045776367,-16.70981251114273,37.243272798562565,-9.579921961779558,-31.106518020059426,0.11833745244508623,False,0.9141146596733166,13.894453126621082,-11.33984104342316,-5.577583577374723,False,True,False,False,26,43.333333333333336,True,0.46625198508342164,2.282332376589368,True,-1.905869846238552,True,-12.059417845714126,False,0,1,0.4347067238636372,False,1.2649721746185554,True,4,3,True,False,False,25.0,15.494360221844774,15.860287214411903,0.1557817780818281,5.0,False,1,3,2,3,-13.080621236245449,60.279998779296875,72720358.20469666,21.380243572395127,False,0.0,0,,,,0.0,0,,,,False,False,False,False,0,,none,0,0,False,-3,0.375,risk_on,7,False
AAPL,302.4023132324219,-11.00236946946409,34.957484272343905,32.166073767096684,10.639477708816816,0.1211940189082007,False,1.0739598366940306,4.575850252440479,9.960792329624969,-7.127218530620095,False,True,False,True,32,53.333333333333336,True,0.45038543355020155,1.1175362477018334,True,-0.7330585737437754,True,-2.6806737767488653,True,2,1,0.5884849253375722,False,2.0323756808581646,True,5,2,True,False,False,35.0,20.553154655231253,11.481405717108489,0.40826192057273436,10.0,False,3,3,2,5,-12.162084261858109,344.2730974331505,17255424583.685143,60.284167794316645,False,0.0,0,,,,0.0,0,,,,False,False,False,False,0,,none,0,0,False,-1,0.625,risk_on,7,False
ABBV,248.85499572753906,-5.486134726594704,29.165934072548527,29.165934072548527,7.6393380142686595,0.0700050053010287,False,1.0161024496218733,3.8456159163051526,14.403344690687248,-1.7548390330301311,False,True,False,True,26,43.333333333333336,True,0.4263689539050901,1.0379964362643328,False,1.0303321798012428,True,1.078391069133544,True,2,0,0.5718915668033895,False,0.7393576753098949,False,6,1,False,False,False,45.0,20.047911883018806,7.510404862700941,0.652848581449415,10.0,False,2,2,3,5,-6.95966104916711,267.4700012207031,1354994347.0687408,57.03653585926928,False,0.0,0,,,,0.0,0,,,,False,False,False,False,0,,none,0,0,False,-1,0.625,risk_on,7,False
ABCL,9.702300071716309,-0.5911901210286952,249.00360329377844,127.22014320972157,105.6935471514417,0.5403624980121987,True,1.1521661661288911,48.13291736778695,209.97762674041746,69.32460801780458,False,False,False,False,27,45.0,True,0.44426500712643324,3.965268286429966,True,4.60106989455947,False,63.89020180199336,False,0,2,0.701741036175253,True,3.534084384149346,True,5,3,True,True,False,,,,,,False,12,3,4,5,,,58327139.831745386,91.67794316644114,True,0.0,0,,,,0.0,0,,,,False,False,False,False,0,,none,0,0,False,-1,0.625,risk_on,7,False
ABG,206.1300048828125,-20.41312552787162,16.93329153064491,-11.947885728945772,-33.47448178722564,0.04020208311706287,False,1.182272082335324,7.645657659492946,-11.26178017108841,-7.714002364101235,False,True,False,True,28,46.666666666666664,True,0.5095850968821263,1.9746354418897227,True,-0.4165271011328766,True,-6.078277789079555,False,1,0,0.2273950550396875,False,0.8940451201495359,False,3,2,True,True,False,25.0,20.823451396890245,17.9352837262683,0.046303418584271484,10.0,False,1,2,2,3,-19.859254410490802,257.2099914550781,62346121.11244202,19.485791610284167,False,0.0,0,,,,0.0,0,,,,False,False,False,False,0,,none,0,0,False,-3,0.375,risk_on,7,False
