ticker,price,pct_from_hi,pct_above_lo,ret_1y,rs_vs_spy,vol_ratio,all_pass,vcp_score,atr_ratio,range5_pct,ret_6m,ret_15d,contracting_pbs,vol_dry_up,atr_compression,tight_range,power_play,breakout_confirm,pct_to_pivot,setup_score,ret_1m,ret_3m,qm_momentum,qm_ema_ride,adr_pct,qm_adr_pct,qm_consolidation,qm_score,adv_usd
CARR,61.31999969482422,-23.42397104237669,22.285612564600644,5.089358187972537,-31.554233373265994,0.6782678276165583,False,1,1.2241858553998834,11.888449342972516,8.933621298976234,12.163895644057954,False,False,False,False,False,False,-5.165486820475373,1,6.439852534571977,9.597853187951655,False,True,3.732414310387391,False,False,1,424147538.0190773
CART,41.38999938964844,-20.0502240222766,25.690856380414175,-1.639739570774057,-38.283331132012584,0.8828976150229968,False,1,0.9825628215422131,7.719255235416317,6.155418332559592,14.053453693739005,False,False,False,True,False,False,-0.8385296472063208,2,9.526325448279916,5.024104414875663,False,True,3.5477438092817044,False,True,2,136255842.88066864
CASY,754.719970703125,-0.5324528191394728,75.71493025235341,65.72377530201727,29.080183740778743,0.3987803717122394,True,3,0.9835455370829554,3.911459878311395,34.725668206118954,6.028290315070928,False,True,False,True,False,False,-0.5324528191394728,4,12.725527047201046,17.959486368675837,False,True,2.591190232938818,False,True,2,656212609.7598511
CAT,794.6500244140625,0.0,181.563510518721,177.65355795479056,141.00996639355202,0.952804202814566,True,1,0.8946462710481644,5.954823616737481,47.662987287837645,13.006445150687028,False,False,False,True,False,False,0.050365050558709434,2,14.565616621217202,23.129012117187344,False,True,3.02258291129213,False,True,2,1735551408.6552062
CAVA,94.77999877929688,-4.9348027277267175,117.43518799613928,10.776065315323358,-25.867526245915172,1.2945400816519035,False,1,0.8541553811528798,14.159103546935992,49.589643097023604,20.126738841962364,False,False,False,False,False,False,3.8798783410899595,1,6.578205840600471,31.47455069224403,False,False,4.833275788884886,False,False,0,228122416.8414383
CB,330.8299865722656,-3.1956506325578227,24.744019370549196,16.78636386014858,-19.85722770108995,1.0233801811534788,False,0,0.9100250849839242,2.387931631692861,23.702266596724986,2.010418754510912,False,False,False,True,False,False,-0.6337525841497382,1,0.8689479512385079,10.31904856836372,False,True,1.6359534220928755,False,True,2,497559912.60483396
CBRE,151.50999450683594,-11.712607675559427,31.109378424842937,29.263711023189632,-7.379880538048898,0.6276887769469864,False,2,0.7421726367213093,8.24038087453581,-2.5157661228763506,12.38780301956739,False,True,False,False,False,False,2.5101430165592964,2,13.143148654626312,-11.70231497150549,False,True,2.646372935289202,False,False,1,255736384.2964325
CBSH,51.130001068115234,-17.574410069588787,7.664769974726937,-8.810208416831756,-45.453799978070286,1.817853621032575,False,1,0.761975131406807,3.1781732173937955,3.5276535162452216,4.368237020471577,False,False,False,True,False,False,-0.11720562649604194,2,7.64210751182155,-5.3150870769239305,False,True,1.7663458884439094,False,True,2,61177167.216594696
CC,23.18000030517578,-2.8906598650952464,151.11187241124094,115.91810708354822,79.27451552230968,0.5341165281628165,True,3,0.8505502192542465,8.024153056579628,70.54270571501382,7.41427426842618,False,True,False,False,False,False,-2.8906598650952464,3,21.871712656631725,49.25288485976789,False,True,5.318503670136584,True,False,2,62382804.36357155
CCC,5.639999866485596,-43.76869375234912,15.811088275582508,-35.68985664655505,-72.33344820779358,1.203561336375423,False,1,0.9152678874588752,15.691485336792038,-35.61644156251912,-6.000002225240076,False,False,False,False,False,False,-7.692311894573878,1,-8.589954671875756,-29.500001668930054,False,False,4.847016257178008,False,False,0,52319894.10162141
CCEP,98.80000305175781,-10.531555937044468,17.069189977979104,15.364425276896498,-21.279166284342033,0.8019484755178049,False,0,0.968777944529469,3.805670060820481,12.417112446158797,6.4769932933848695,False,False,False,True,False,False,0.908997402063072,1,2.830975404731917,10.650691050196537,False,True,2.174605410317929,False,True,2,196738642.94357377
CCI,88.70999908447266,-19.317870353164302,15.267671699297969,-8.254645855456177,-44.898237416694705,0.8067361024836174,False,2,0.7743750293258658,4.373799226086458,-7.321170319811154,13.774525709405495,False,False,False,True,False,False,1.871838790931979,3,4.475321232448626,-1.1568428463613056,False,True,3.0964359680037106,False,True,2,267049572.14191628
CCJ,120.66000366210938,-10.015655934495882,205.21316184946446,192.86565388381317,156.22206232257463,1.3853821312527712,True,2,0.8369421224831154,8.395495255561315,32.66206870866198,15.276589063615909,True,False,False,False,False,False,0.32427623674124995,2,10.292506379505738,3.6241851015304416,False,True,4.195492712297111,False,False,1,337383763.9770813
CCK,107.1500015258789,-7.411508231551711,28.70117370330569,28.70117370330569,-7.942417857932838,0.7927532043812631,False,2,1.0208162184047176,4.227716952671053,16.730201409220392,5.369258484990902,True,False,False,True,False,False,-0.6398320061601126,3,5.639358378678083,3.1317184136662624,False,True,2.5897884124869903,False,True,2,110275610.9089241
CCL,29.219999313354492,-13.63616786351356,70.27301799150307,64.27010188165927,27.626510320420742,1.2831117005991126,False,1,1.0780795707085695,11.396303908139163,4.059091797365211,15.585437182327055,False,False,False,False,False,False,1.3879237431154712,1,20.943706531042807,1.504388595158579,False,True,4.053049040147229,False,False,1,777356512.9935818
CDE,20.3799991607666,-24.9355453144944,283.8041314572709,225.0398600121696,188.39626845093107,0.4392836927016064,False,3,0.7193052668315555,10.74582294843729,-11.774896864872108,26.035863108279965,False,True,False,False,False,False,-3.7317001071340727,3,5.815155340472122,-9.743138929906458,False,True,6.3444462450701895,True,False,2,662615174.7667757
CDNS,311.0299987792969,-16.696573681108017,23.640484098371516,19.96836652921241,-16.67522503202612,0.9826888996115387,False,1,1.0447091913221018,16.969394410091766,-4.077101378782766,10.83672018788615,False,False,False,False,False,False,1.3259080784195243,1,7.3850238396177215,-2.0223698789929245,False,True,3.490714631463433,False,False,1,650319664.7809738
CDW,133.9600067138672,-28.567085948675754,18.047235416901565,-8.44372532292681,-45.08731688416534,0.6200592918699013,False,2,0.7757434527571456,7.397733028841001,-10.498983897937563,10.546300030125977,True,False,False,True,False,False,0.4875922040188607,3,13.921261064536417,2.1902832429387065,False,True,2.531974847513809,False,True,2,198897947.71746978
CE,62.029998779296875,-9.233242459357893,74.68497539597092,65.68912466908368,29.045533107845152,1.558714991831689,False,2,1.0858514289580201,11.752373439128919,55.34786195005379,0.7962266111144922,False,False,False,False,False,False,-9.233242459357893,2,3.573216582831229,32.2232111827091,False,False,4.906770450418704,False,False,0,155975310.97484437
CEG,296.2099914550781,-26.489103224995837,54.56698091371388,45.80116775117658,9.157576189938048,0.7106001448511983,False,1,0.768656591030368,8.186759629841063,-25.113542429679146,0.3455364359348012,False,False,False,False,False,False,-1.7513015192286319,1,-6.623166787962864,-3.6082854571312883,False,False,4.227214654727756,False,False,0,869164692.4267136
CELC,122.45999908447266,-2.2275456411395944,1125.8258447464,1125.8258447464,1089.1822531851615,0.5906349951491253,True,3,0.9035355602926374,8.121018919789618,133.12393285784086,6.663184120332977,True,False,False,False,False,False,-2.2275456411395944,3,8.843655461133526,14.491398777741882,True,True,5.24400276092393,True,False,3,90810439.16705246
CELH,35.25,-45.652174424472406,4.723708139618821,-3.8461534459380053,-40.48974500717654,2.2696555402791962,False,2,0.8077172439356178,8.8794248323914,-45.170322759341566,-0.955324954004444,False,False,False,False,False,False,-3.1061050987862937,2,-15.06024096385542,-35.19029160587044,False,False,4.876990814215989,False,False,0,271133729.60984725
CENX,62.2400016784668,-8.389756488241707,309.7432745083476,294.17353913129875,257.52994757006024,1.1672667162787516,True,2,0.9104885451720053,17.99485935234851,91.56663115753925,28.595040736078925,False,True,False,False,False,False,-8.389756488241707,2,12.468380026840741,30.838768294629038,False,False,6.435099668859276,True,False,1,134553613.05105573
CF,112.68000030517578,-18.110468526863787,55.600447209795625,55.600447209795625,18.956855648557095,1.2650189066501485,False,2,1.2547033434768067,14.678737016978518,37.26476325088601,-14.996980702742302,False,True,False,False,False,False,-18.110468526863787,2,-11.08656409657478,30.583909963088797,False,False,4.873737702788727,False,False,0,682769941.7298568
CFG,64.44999694824219,-5.387559674641951,93.69819746228829,88.39963491338672,51.75604335214819,1.8138183540112005,True,1,0.7850188216220406,4.297900347909877,35.33673897125469,10.058052316982312,False,False,False,True,False,False,-1.1351518107844738,2,13.808927657834523,6.712515188765122,False,True,2.1813133317261877,False,True,2,301008639.095417
CFR,143.3300018310547,-1.8818844143314917,33.541802954907965,32.893250216530575,-3.750341344707955,0.9243497957367633,False,0,0.7728561372362248,3.1744945186849103,20.516108951173617,5.096052719908695,False,False,False,True,False,False,-1.1244514399270988,1,10.722290621885545,4.097911010140187,False,True,1.7796263790102926,False,True,2,68379520.76503754
CG,52.68000030517578,-23.032242113697233,55.46401909912291,53.39115653172328,16.747564970484753,1.1564810306483662,False,2,0.8666600632655707,12.632875362081245,-6.339469578656187,12.636304873995496,True,False,False,False,False,False,1.1909314551091343,2,10.393962610212126,-19.20022785837815,False,True,3.626497914802964,False,False,1,147409472.8888046
CGNX,55.5,-5.456235486039307,138.17333442687843,137.56652323512583,100.92293167388729,1.2220244916431915,True,1,0.7832912604004795,7.02702977635839,20.264033801246573,12.507597688879702,False,False,False,True,False,False,-0.1439399575729916,2,11.289354699616116,35.831587784281126,False,True,3.486542057770245,False,True,2,90254610.65909652
CGON,73.43000030517578,0.0,263.1553056318762,263.1553056318762,226.51171407063768,1.2888675525700934,True,1,1.0133789999279652,14.340186212085115,75.45998323173873,10.139496508009893,False,False,False,False,False,False,5.185507625241859,1,13.933287481991897,34.16773418481076,False,True,4.441492379306376,False,False,1,91364426.17220345
CHD,96.87999725341797,-7.9612433144043315,19.2151467228463,-4.6810154713462175,-41.32460703258475,0.5659173999069743,False,0,0.9307270669811128,3.540462843122933,11.768479298821344,3.926191788015121,False,False,False,True,False,False,0.7487453867395244,1,1.1907242689419784,7.2500978474903555,False,False,2.026657561798462,False,True,1,190078000.7325096
CHDN,92.20999908447266,-21.58346631841833,10.272657325692025,-8.339494012335713,-44.98308557357424,0.8595861927335581,False,2,0.8753352757843803,9.771176906721902,6.706565330523184,5.298617569736819,True,False,False,False,False,False,-1.1364828956199502,2,7.458340179428147,-13.725672292226943,False,True,3.1548422471997637,False,False,1,77527988.50335197
CHE,384.6099853515625,-33.98410724045512,4.3462896912118465,-33.51966753134512,-70.16325909258364,0.7881241003106296,False,3,0.7318948989952012,4.396654738195177,-10.51072417088803,3.403675958877117,True,True,False,True,False,False,-2.691970815543965,4,0.36533334926067695,-14.78291209040129,False,False,2.2535609821573988,False,True,1,97829717.76123047
CHH,119.19000244140625,-11.147273466233399,42.04386969928107,-2.459242750206614,-39.10283431144514,1.1703458646616542,False,1,1.0597267713763454,9.791088119729068,21.698331399737025,17.709855254103424,False,False,False,False,False,False,0.965691961184123,1,22.801377798948884,10.720318733344536,False,True,2.9916104221621027,False,False,1,60996158.0523056
CHKP,136.42999267578125,-41.56423010988394,1.2918480977323732,-36.52647663248596,-73.17006819372449,1.0499538217148767,False,2,1.0391812052711824,7.930812801501744,-27.569551797780377,-4.474173309577967,True,False,False,True,False,False,-8.066038890171878,3,-10.92322446220142,-26.468687284372137,False,False,3.6973246871123235,False,True,1,157377137.35774842
CHRD,123.58000183105469,-15.495078508574455,49.03963575093797,43.19871274014011,6.5551211789015795,1.4026403922657045,True,2,1.301607916277887,14.589657978656218,42.11690506391142,-14.150743695056567,False,True,False,False,False,False,-15.495078508574455,2,-5.360698347252779,35.298859623661194,False,False,3.558282073361506,False,False,0,149899137.75417024
CHRW,182.24000549316406,-8.837243845971765,112.12629449853995,106.64964322933383,70.0060516680953,2.158410604934988,True,2,0.8544014086795118,14.886956105277937,45.72204287175114,8.696171724079305,True,False,False,False,False,True,0.3468998847503846,3,6.7979407788367086,4.035594092157702,False,True,3.455402208126305,False,False,1,295488485.08423233
CHTR,236.6199951171875,-44.617906350570514,29.434931501132322,-28.836091694078945,-65.47968325531747,0.8457302015087786,False,2,1.1067087822152197,11.199391660402881,-7.331401852113684,8.287950695905133,True,False,False,False,False,False,0.2754561567664737,2,13.215308668510772,24.694351795348247,False,True,3.9567402976417934,False,False,1,393151992.027063
CHWY,27.520000457763672,-42.91640535079944,17.757806887038207,-20.828533410154048,-57.472124971392574,0.6312561142092842,False,2,0.837587372590457,10.901162609369324,-27.787982112263208,1.8881903908186226,False,True,False,False,False,False,1.2881868991053258,2,13.111387357422167,-18.435094579953127,False,True,4.036115022028612,False,False,1,234264978.98296738
CI,278.6400146484375,-16.322832228235217,15.277128877972013,-13.630439851656428,-50.274031412894956,0.8645140140960498,False,2,0.8314882587748581,5.394023268885434,-3.202371450068442,2.4110660099689207,True,False,False,True,False,False,0.068235745403733,3,5.302154141399695,2.9260589784044555,False,True,2.2948119636125592,False,True,2,415353377.74821776
CIEN,507.42999267578125,0.0,777.2994317723522,761.950062650588,725.3064710893495,0.6009318584374893,True,1,1.0809527760952422,11.723788820256797,197.12495391895706,30.784299968474848,False,False,False,False,False,False,2.3003112606001963,1,31.71104703664391,108.45862973164601,True,True,7.074396965930788,True,False,3,1357874773.392221
CIFR,19.3700008392334,-21.610677632905386,733.1182985794252,733.1182985794252,696.4747070181867,1.37652273438011,False,1,1.0233978491373381,18.172428247704016,3.4722305006454013,34.98258065725239,False,False,False,False,False,False,4.986450071817616,1,32.0381781765253,3.03192353885422,True,False,8.753250652192298,True,False,2,398743537.37908304
CINF,166.82000732421875,-2.806435940416385,33.611064500757905,29.171186928902127,-7.472404632336403,2.954899236952815,False,1,0.7871926203636862,3.8454579813469953,11.422118675333625,5.877132463258228,False,False,False,True,False,True,1.7505400606275145,3,4.747003020620655,3.46818112257139,False,True,1.7887969084784219,False,True,2,135249719.15886536
CL,85.80999755859375,-13.445634368691072,15.144638622271888,-5.953044118406991,-42.59663567964552,1.0339787397741576,False,1,0.9123286263432151,4.311857222825627,11.31440868592386,1.9847850975273085,False,False,False,True,False,False,-0.2673214254837242,2,-1.9538381513502068,2.1479584418216957,False,False,2.036077287598253,False,True,1,520184600.83712465
CLF,9.9399995803833,-38.56613477810864,70.49742213486296,38.44010888623257,1.796517324994042,1.1187078467434814,False,2,0.5570201543072746,10.86519083801016,-26.69617055465936,17.07891458605029,False,True,False,False,False,False,2.26336735916306,2,21.515882757289194,-29.000002997262143,False,True,4.206621879157509,False,False,1,131289912.13729286
CLH,300.70001220703125,-1.218748204870479,49.060634796801985,46.8620328239469,10.218441262708367,0.7254115840655122,True,1,0.9101444896711965,3.9823763276972732,29.556227617210972,6.31076744505461,False,False,False,True,False,False,-1.218748204870479,2,3.3333375281894284,13.867020409266996,False,True,2.781908227319622,False,True,2,152848661.24761963
CLMT,32.209999084472656,-10.278557895732321,249.3492207332928,242.2954262143892,205.65183465315067,1.0832500793284723,True,1,0.9957894268532889,10.926425489994976,69.97360310119778,4.611880892245157,False,False,False,False,False,False,-10.278557895732321,1,10.649255957139104,58.435805240283244,True,False,5.2212026770702895,True,False,2,50939847.257536314
CLS,396.010009765625,0.0,391.5715265229431,391.5715265229431,354.9279349617046,0.8449055674912235,False,1,1.080440702507033,13.72692205021155,41.50290520031075,44.85697662320962,False,False,False,False,False,False,3.0336941529718775,1,44.75108896937523,26.27869963590077,True,False,6.005491248063534,True,False,2,682674506.2855469
CLSK,11.970000267028809,-48.40517295951933,64.42307585241025,64.42307585241025,27.77948429117172,1.3988568977308489,False,1,0.9810752245546478,21.597328755909174,-40.1200580085887,28.709677650909484,False,False,False,False,False,False,4.816113722070581,1,21.1538474532311,-10.471201424933529,False,False,7.252687949776744,True,False,1,201869689.4262576
CLX,104.58000183105469,-24.150992507678414,8.527530106817306,-20.41792186511575,-57.06151342635428,1.1190425890748992,False,2,1.0275331146385327,5.058329339172468,-9.146740880728832,2.348797728235419,True,False,False,True,False,False,-2.82475454185388,3,-3.103862192762774,-3.8567327136355134,False,False,2.948766202665066,False,True,1,234772761.43833923
CM,109.26000213623047,0.0,90.42267840482663,89.35343293930889,52.70984137807036,1.365901406785672,True,1,0.8954019025585062,7.267071468208727,37.42722562276077,16.795662333300676,False,True,False,True,False,False,1.6466688135059915,2,14.216351484768296,19.287130609703528,False,True,1.7695360426201474,False,True,2,170047724.75538787
CMC,66.16999816894531,-20.220078760401684,60.97273700836505,60.62533440330042,23.98174284206189,0.5685328550198824,False,3,0.8561573051534481,5.697446821954117,20.57764990173996,11.608729356390901,True,True,False,True,False,False,-0.12075748083726356,4,8.01313463461273,-10.796997368557737,False,True,3.4917163786323773,False,True,2,83215962.54875335
CMCSA,29.6299991607666,-9.163287184796587,22.289347072870026,-1.6364240194844615,-38.28001558072299,0.8942859728222172,False,2,0.8534598393069285,7.391159622297325,10.587019833568334,4.368162128660913,False,True,False,True,False,False,0.9539992356308646,3,4.91612060889044,7.744554738369436,False,False,2.304608886916533,False,True,1,1027086392.6789242
CME,287.6499938964844,-9.781749653344129,14.72392033201566,14.258680455380546,-22.384911105857984,1.72588833634209,False,1,1.0029596410965904,5.652695843233113,12.713487665954283,-3.336915492927417,False,False,False,True,False,False,-7.382958872801004,2,-6.879249083805772,5.376204761122727,False,False,1.971056195554398,False,True,1,688979212.4894333
CMG,35.83000183105469,-38.47870742026062,20.194573877769084,-25.478368414053953,-62.121959975292484,1.0034936326010244,False,2,0.886586829898917,9.056652989261782,-14.200183737605087,11.377071403263205,False,True,False,False,False,False,1.645395265403371,2,9.773291976279697,-10.335328698800627,False,True,2.995787355470243,False,False,1,453771370.8010788
CMI,627.1799926757812,0.0,132.97535474115975,127.70238947842398,91.05879791718544,1.6348968460392415,True,1,0.9065977218426771,6.595393781280665,49.52698202556434,18.33584767467571,False,False,False,True,False,True,1.439471268225745,3,15.441112120830503,8.696671342501162,False,True,2.838257337959929,False,True,2,462542081.76912534
CMS,77.75,-2.7395576363804297,15.944870355636699,10.991430410188663,-25.652161151049867,0.6592071773988292,False,0,0.9946849763859523,3.5498321631330385,5.584171193336496,1.8603408029365331,False,False,False,True,False,False,-2.7395576363804297,1,0.34847267858597597,9.279889369484984,False,False,1.7604744897045597,False,True,1,214215182.8554016
CNC,38.16999816894531,-39.335665480383895,51.40816959590839,-38.41562044069663,-75.05921200193515,0.6544488907011072,False,3,0.7170495904569743,7.964372704635482,7.098762128575431,13.736581069758834,False,True,False,True,False,False,-2.128209823217142,4,5.558623700262699,-16.56831001323429,False,True,3.7336353051445346,False,True,2,217558649.92323455
CNH,10.59000015258789,-23.260869520147722,14.859000497627651,-2.809320569720297,-39.45291213095883,0.989161458148873,False,1,0.955585517310986,11.803588120766326,1.3397162284981778,-3.3759113528400886,False,False,False,False,False,False,-8.942389953734086,1,4.644271465847383,-3.0219773022020946,False,False,3.736875966010108,False,False,0,213871002.32929516
CNI,110.29000091552734,-1.7937602055221324,22.079937574764386,14.085750972093214,-22.557840589145314,0.8624852615535041,False,2,0.9292021163614528,3.019307438586972,17.24367847470891,8.563839837832376,False,True,False,True,False,False,-1.4916025210801598,3,9.927239013953425,10.860925547437873,False,True,1.8426179289077478,False,True,2,144296281.40464324
CNK,30.010000228881836,-10.283086508298279,37.277255439588444,8.350606272771333,-28.292985288467197,1.2599156986795257,False,2,0.9375487142835861,4.531824725021789,13.976420889206697,6.759158937302168,False,False,False,True,False,False,-2.7858781566943436,3,12.692456532611974,25.80401549190343,False,True,3.2964580803350843,False,True,2,56624375.05625477
CNM,50.790000915527344,-24.17139687964841,14.675998793491129,4.420233455711076,-32.22335810552745,1.4314930188211015,False,1,0.9314230384373787,7.954323376064852,-2.308137572991209,2.357924241894249,False,False,False,True,False,False,-5.839817929883829,2,6.522652245062943,-13.179485614483177,False,False,3.9520615959961964,False,True,1,137569710.72758216
CNP,43.0,-2.582690089288464,22.971147000600233,19.61172268294966,-17.03186887828887,0.9858071685125105,False,0,0.9456917993065925,2.6046486788017806,9.60086014596735,1.5827974012837753,False,False,False,True,False,False,-2.5606187191590246,1,-0.532036883349063,8.882326309712196,False,False,1.684983807487048,False,True,1,180500193.369294
CNQ,43.0,-14.163085683991362,56.95761395072098,56.06612621799112,19.42253465675259,1.4154363152964295,False,2,1.2378025369083285,12.139537722565406,43.62979515710037,-11.649883670148043,False,True,False,False,False,False,-14.154522122159719,2,-11.62818301090165,26.3189555330559,False,False,2.9787345829466805,False,False,0,565546410.7934494
CNR,85.97000122070312,-24.07489298600397,32.22511498731464,18.814848181367072,-17.828743379871458,1.0744699392597885,False,1,1.0472585278220068,11.306270888318162,-7.218380151646853,-20.88892733112162,False,False,False,False,False,False,-24.07489298600397,1,-15.333858139096467,-11.363540719875376,False,False,4.897365905470819,False,False,0,110109664.13871765
CNTA,39.65999984741211,-0.5017580528774879,235.24936689084598,235.24936689084598,198.60577532960744,0.7372492719063349,True,2,0.20783043124380615,1.3111458894713106,73.49080834868,34.89796041498976,False,False,True,True,False,False,-0.5017580528774879,4,38.14002477228078,78.64864182176188,True,True,3.1072890983478336,False,True,3,201348332.06191462
CNX,38.66999816894531,-9.24666131182612,37.566692740323205,25.22668141155908,-11.416910149679449,0.7032223236580252,False,1,0.8889899798272705,7.602799536120164,21.603770744366212,-3.3491632311984043,False,False,False,True,False,False,-4.706760906668328,2,-6.50387427879534,7.208202096253902,False,False,3.648132851499586,False,True,1,91664884.24623947
CNXC,30.0,-50.51420283380239,21.60518811196841,-34.91590598313162,-71.55949754437015,0.45635071976956004,False,2,0.7761376675092222,17.433331807454426,-31.996657387781756,8.225110905926636,False,True,False,False,False,False,1.351350045186761,2,-2.5341152347144846,-29.82091050093998,False,False,7.416185656090943,True,False,1,57433354.67783928
COCO,48.31999969482422,-20.264024898517086,60.424961316349155,56.42602994358348,19.78243838234495,0.6383079157588961,False,3,0.8720478179577894,8.288495640334677,17.082624567149264,-6.5015491302446,False,True,False,False,False,False,-6.5015491302446,3,-13.544461938617026,-9.749721948901302,False,False,5.020223160299527,True,False,1,85304161.51807061
COF,206.47000122070312,-19.647976991817416,30.75121163478609,30.75121163478609,-5.892379926452438,0.8988563379041665,False,3,0.842371955707065,10.040197416078877,2.4111608278133634,13.370309003054448,True,True,False,False,False,False,1.719383962274157,3,14.616410525294876,-13.331097096878718,False,True,2.4844439484080674,False,False,1,843611570.9738404
COGT,37.25,-11.541202896959513,772.365343475187,772.365343475187,735.7217519139485,1.4931969599620285,True,2,0.6924022736281591,5.208050004587878,127.68947805803003,1.0306511503221483,False,False,False,True,True,False,-3.2216202244556236,4,8.379404008195879,-4.340006898587334,True,True,4.422468857259142,False,True,3,96381847.74096528
COHR,345.0199890136719,0.0,561.9723639376431,522.2181862335867,485.5745946723482,0.5345076049754507,True,2,0.9569561144522831,13.367340034133482,197.53362516184336,41.81429509428882,False,True,False,False,False,False,5.1890210407536275,2,34.13941933664339,80.60092186923049,True,False,7.761202134537163,True,False,2,2252102397.1536255
COIN,206.3300018310547,-50.8480626921116,46.239993753294506,19.8130153806213,-16.83057618061723,1.428530210936798,False,1,0.9189949202140268,25.06658941995673,-37.52308801482068,19.004496493418067,False,False,False,False,False,False,3.252764820317311,1,1.9971371194853926,-14.439142835050811,False,False,5.860404607505187,True,False,1,2002107602.8268425
COKE,190.17999267578125,-12.323088163313434,80.94877768899131,36.896179492124936,0.2525879308864063,0.6870593251201336,False,1,0.9940586623236671,10.190348947931406,46.16075244026629,5.643810777797298,False,False,False,False,False,False,-9.022197290513734,1,-10.65069897940677,25.757652961097023,False,False,4.225815445127521,False,False,0,108173578.09769897
COLB,29.6299991607666,-7.4864406692854875,42.46155217506096,42.46155217506096,5.817960613822429,0.6364138079062606,True,2,0.8266703007368897,5.1130591716467695,26.2541416509648,7.902404037300137,False,True,False,True,False,False,0.20290654907542116,3,13.091596557046547,3.745742389326834,False,True,2.2473012625081714,False,True,2,84538560.58674201
COLD,12.800000190734863,-32.07588257299411,31.33366889773943,-30.033317882226708,-66.67690944346523,1.0272488386064194,False,1,0.80629487764296,8.516400925570712,-2.8438102056261294,16.93962042684467,False,False,False,False,False,False,3.2258111654039023,1,9.215345023636058,-3.671421119612228,False,True,3.3475481746961315,False,False,1,50763453.28352203
COMP,8.140000343322754,-40.058907297097356,40.34482889027995,7.246379178890194,-29.397212382348336,1.8372041096440341,False,2,0.8216451545564052,16.031944104846062,11.354314733792116,6.824153091513052,True,False,False,False,False,True,6.824153091513052,3,0.7425794577133882,-36.702950539378485,False,False,5.649049194890883,True,False,1,118001163.83865786
COO,70.05999755859375,-17.029848966182737,8.924126074321826,-10.443570813953862,-47.08716237519239,1.4028921576577307,False,2,0.8588741753736561,4.767337217072072,-2.0961431682160026,-2.0687773804771714,True,False,False,True,False,False,-2.328183075678636,3,-1.559646815947091,-14.94476724234307,False,False,2.378512617360027,False,True,1,132942365.3751175
COP,116.04000091552734,-13.273543894733974,40.69731482986412,38.97009906977096,2.32650750853243,1.1257478489579535,False,1,1.2878034005950738,11.306448330806967,35.80497529105094,-12.91557154557047,False,False,False,False,False,False,-13.273543894733974,1,-6.154468674841751,19.09872051210211,False,False,2.9235741544516083,False,False,0,1314835143.1807194
COR,327.55999755859375,-12.442754486748765,18.510311244135202,15.985461681307811,-20.65812987993072,1.082079397411278,False,2,0.7987324803719462,4.029790507948676,2.899313080160515,2.9965722780480153,False,False,False,True,False,False,0.8094066236097763,3,0.7319038490739782,-7.532539181236975,False,False,2.3944108801455304,False,True,1,472250983.56200564
CORT,46.15999984741211,-48.892825505559316,43.576975603736635,-28.544890189271587,-65.18848175051012,0.8711644762782568,False,4,0.7467370276804961,10.97270070071923,-41.91518920552535,19.802754502590393,True,True,False,False,False,False,5.004551430294568,4,38.618621336301075,32.91102924224163,True,True,6.043018004033738,True,False,3,80665521.33598308
CORZ,19.850000381469727,-13.318774182828118,210.64164000345951,201.21395936045067,164.57036779921214,1.0904258273800052,False,1,0.8957165729244959,10.88162072166576,0.9151006836686015,25.712478970394127,False,False,False,False,False,False,2.109052655085142,1,21.406727329295517,5.082059411539008,False,False,6.238128203375011,True,False,1,194823286.78655463
COST,999.8900146484375,-4.9948711072840934,17.794828652372118,3.8873580911845007,-32.75623347005403,1.2827215181182803,False,1,1.045763714868558,3.457380993685951,8.324428734734113,2.0660429469677943,False,False,False,True,False,False,-3.1142518857067203,2,2.0379247373825793,3.906769949754052,False,False,1.7887995127789575,False,True,1,1858495578.7578187
CP,81.4800033569336,-8.658271980543407,18.540033904584785,12.473691011654253,-24.169900549584277,0.7645523456135701,False,0,0.9081830888133106,2.933234279800823,8.189172235974684,3.250335692388684,False,False,False,True,False,False,-0.8638509105518222,1,2.1395588422914447,12.590142773586832,False,True,2.155908681384026,False,True,2,226132885.92671356
CPA,125.58000183105469,-17.549723311066444,52.17955314188876,50.485025571449206,13.841434010210676,1.2645981688708037,False,2,1.0476974637708474,11.649935826331216,2.941940385438868,10.215902352322948,False,True,False,False,False,False,3.8709679454999923,2,13.894430798120027,-3.5472078360346937,False,True,3.713422709238186,False,False,1,60340927.29692993
CPAY,334.6400146484375,-6.100227267667191,31.231378293504907,9.084990915954139,-27.558600645284393,1.0702001675821617,False,1,0.7695879999412792,12.591135968097714,20.59099626970722,14.129812898857775,False,False,False,False,False,False,0.773935395408798,1,17.039731020094194,4.359761375497073,False,True,3.3242396122705964,False,False,1,160539135.9614319
CPB,20.989999771118164,-41.33240025051855,4.94999885559082,-39.69256748277413,-76.33615904401266,0.8791831174953084,False,1,0.880691328350633,8.027629749005094,-29.390072767690633,1.9678428216377997,False,False,False,False,False,False,-4.677568870269289,1,1.3390155400908155,-18.089476309687257,False,False,2.8518834255698233,False,False,0,197938553.33404398
CPNG,21.549999237060547,-35.729197668904746,28.35019691470755,1.5072995841926007,-35.13629197704593,1.2399434176824817,False,1,0.8593184750712459,12.969838400213268,-31.587304009331596,17.310823367168958,False,False,False,False,False,False,0.2791971455626596,1,7.267292550441251,1.9876956600821227,False,True,3.6522575318624853,False,False,1,344974427.0295795
